updated 11/13/20,,,,,
,"This information is being made available to facilitate the sharing of the quality, improved data that the Center for Responsive Politics works hard to provide.   Should you find this information useful, please consider supporting the work of the Center with a donation:  http://opensecrets.org/donate/  Whether you use this information to provide relevant links to our web site, www.OpenSecrets.org , or to use CRP's APIs, available at www.OpenSecrets.org/resources/create/apis.php , please make sure to credit the Center for Responsive Politics and/or OpenSecrets.org.  And remember, Federal law prohibits the use of contributor information for the purpose of soliciting contributions or for any commercial purpose.",,,,
,,,,,
,,,,,
,,,,,
CID,CRPName,Party,DistIDRunFor,FECCandID,
N00028624,"Flanagan, Mark G",R,FL13,H6FL13171,
N00027990,"Fleming, Erik",D,MSS2,S6MS00059,
N00026709,"Flores, Nazirite R",L,TX32,H4TX23070,
N00027933,"Flynn, Eugene J",L,TX14,H6TX14116,
N00027458,"Flynn, John Thomas",R,CA05,H6CA05187,
N00010892,"Flynn, Len",L,NJS1,S6NJ00321,
N00028569,"Flynn, Patrick",R,MI08,H6MI08213,
N00002898,"Foley, Mark",R,FL16,H4FL16021,
N00028126,"Folkens, Scott",R,CA43,H6CA43121,
N00027730,"Folsom, Edwin L",R,CA50,H6CA50118,
N00028098,"Foltin, Craig",R,OH13,H6OH13141,
N00027429,"Fontanesi, Richard M",L,LA06,H6LA06109,
N00013799,"Forbes, Randy",R,VA04,H2VA04052,
N00000838,"Forchion, Edward",3,NJS1,S6NJ00339,
N00003218,"Ford, Harold E Jr",D,TNS1,S6TN00240,
N00028485,"Ford, Jake",I,TN09,H6TN09381,
N00028113,"Ford, Joe Jr",D,TN09,H6TN09290,
N00027926,"Foreman, John Paul",D,TX10,H6TX10122,
N00026468,"Formicola, Tom",R,AR02,H6AR02237,
N00028270,"Forsythe Jr, Joe",D,MS01,H6MS01107,
N00026631,"Fortenberry, Jeff",R,NE01,H4NE01064,
N00028233,"Forth, Cameron",I,ID02,H6ID02167,
N00000983,"Fossella, Vito",R,NY13,H8NY13028,
N00027585,"Fossett, Peter A",R,OH02,H6OH02177,
N00027721,"Foster, Bea",D,CA48,H6CA48104,
N00027736,"Fox, Al Jr",D,FL11,H6FL11159,
N00026166,"Foxx, Virginia",R,NC05,H4NC05146,
N00028069,"Francis, Steve",D,IN02,H6IN02148,
N00000275,"Frank, Barney",D,MA04,H0MA04036,
N00028762,"Frank, Richard John",3,WA03,H6WA00032,
N00028070,"Franklin, Ronald V",R,IN07,H6IN07303,
N00028214,"Frankowiak, Connie",D,CA52,H6CA52098,
N00006423,"Franks, Trent",R,AZ02,H4AZ04024,
N00002444,"Frasier, Ben",D,SC01,H6SC01136,
N00027672,"Frazier, Floyd Ray",I,FLS1,S6FL00186,
N00025212,"Fredrickson, Mark Arnold",D,IL05,H2IL05142,
N00000684,"Frelinghuysen, Rodney",R,NJ11,H2NJ05014,
N00028734,"Fretz, R Matthew",3,NJ05,H6NJ05163,
N00007612,"Friedheim, Jay",R,HIS2,S8HI00103,
N00028740,"Friedman, Eleanor",R,NY08,H6NY08097,
N00027822,"Friedman, Susan E",D,AZ01,H6AZ01157,
N00028174,"Friesen, Richard W",L,CA06,H6CA06201,
N00028268,"Frisella, James A",D,MO03,H6MO03101,
N00027951,"Frohman, Mark",L,TX24,H6TX24123,
N00004046,"Gach, Dick",L,MI08,H6MI08221,
N00028127,"Gale, Milton",R,CA50,H6CA50183,
N00007231,"Gallegly, Elton",R,CA24,H6CA21028,
N00026018,"Galley, Jim",R,CA51,H6CA51033,
N00027160,"Gammill, Powell",L,AZ02,H4AZ02119,
N00028553,"Garcia, Nestor Ralph",D,HI02,H6HI02327,
N00027558,"Gard, John",R,WI08,H6WI08114,
N00000743,"Garrett, Scott",R,NJ05,H8NJ05052,
N00025689,"Garrison, Robert L",3,TN06,H2TN06113,
N00009301,"Garza, Laura",3,MA08,H6MA08281,
N00012796,"Garza, Mike ",R,CA12,H4CA05075,
N00028512,"Gatchell, David",I,TNS1,S6TN00299,
N00028290,"Gay, Carol E",D,NJ04,H6NJ04133,
N00026987,"Gearheart, Marty",R,WV03,H4WV03062,
N00028200,"Genovese, Sal",D,CA31,H6CA31126,
N00028592,"Gentges, Alan",D,OK01,H6OK01177,
N00028700,"Gereighty, David Dennis",D,LA01,H6LA01183,
N00025025,"Gerlach, Jim",R,PA06,H2PA06114,
N00028857,"Germalic, James",I,NDS2,S6ND00082,
N00025458,"Geron, James",D,NJ13,H2NJ13117,
N00028533,"Gerstenfeld, Sol L",L,AK01,H6AK00201,
N00028334,"Gessner, Michael",R,PA02,H6PA02130,
N00027468,"Gibbons, Dawn",R,NV02,H6NV02156,
N00006652,"Gibbons, Jim",R,NV02,H6NV02032,
N00028564,"Giblin, Gerard P",3,MD08,H6MD08424,
N00028202,"Gibson, Brian",R,CA36,H6CA36125,
N00027829,"Giffords, Gabrielle",D,AZ08,H6AZ08038,
N00027896,"Gilb, Michael E",R,OH04,H6OH04108,
N00002012,"Gilchrest, Wayne T",R,MD01,H8MD01037,
N00027719,"Gilchrist, Jim",3,CA48,H6CA48088,
N00012912,"Giles, Jim",I,MS03,H2MS03086,
N00026221,"Gill, David",D,IL15,H4IL15055,
N00027707,"Gillespie, Park Douglas",R,SC05,H6SC05103,
N00027658,"Gillibrand, Kirsten",D,NY20,H6NY20167,
N00027808,"Gilliland, Brian Scott",R,IL17,H6IL17148,
N00028760,"Gilliland, Lukin",D,TX23,H6TX23141,
N00003660,"Gillmor, Paul E",R,OH05,H8OH05044,
N00028507,"Gilmour, Frank",L,MOS2,S6MO00347,
N00017605,"Gilster, Richard",R,NV02,H6NV02214,
N00024760,"Gingrey, Phil",R,GA11,H2GA11149,
N00027661,"Ginter, Timothy Edward",R,OH06,H6OH06103,
N00028375,"Ginty, John P",R,NJS1,S6NJ00305,
N00027679,"Glass, Bill",D,NC09,H6NC09150,
N00027457,"Glassie, John Bernard",D,FL22,H6FL22032,
N00028689,"Glatzel, Ben J",I,WIS1,S6WI00145,
N00028277,"Glen, Mark Dulaney",D,NC05,H6NC05083,
N00011875,"Gluba, Bill",D,IA01,H2IA01014,
N00026182,"Goberman, Pavel",D,OR01,H6OR01209,
N00028040,"Godchaux, Patricia",R,MI09,H6MI09138,
N00026148,"Gohmert, Louis B Jr",R,TX01,H4TX04039,
N00027975,"Goldmark, Peter James",D,WA05,H6WA05122,
N00005960,"Gonzalez, Charlie A",D,TX20,H8TX20077,
N00025213,"Gonzalez, Frank",D,FL21,H4FL21047,
N00002167,"Goode, Virgil",R,VA05,H6VA05068,
N00026861,"Goodell, Brian",D,NY24,H4NY24040,
N00009154,"Goodlatte, Bob",R,VA06,H2VA06115,
N00028726,"Goodman, Adam",L,MI09,H6MI09161,
N00028343,"Goodman, Joel",D,TN01,H6TN01321,
N00003126,"Gordon, Bart",D,TN06,H4TN04015,
N00026755,"Gordon, Earl Stewart",R,MDS1,S4MD00160,
N00027557,"Gordon, Randolph Ian",D,WA08,H6WA08050,
N00028101,"Grace, William M",D,OH13,H6OH13174,
N00013685,"Graeser, Ron",3,MI02,H0MI02086,
N00026923,"Graf, Randy",R,AZ08,H4AZ08017,
N00028192,"Graham, Elliot",3,CA26,H6CA26209,
N00012526,"Graham, John L",D,CA48,H0CA47034,
N00028205,"Graham, Kenneth L",D,CA39,H6CA39111,
N00004468,"Grams, Rod",R,MN08,H6MN08112,
N00028211,"Grandlund, Kenneth L",I,CA49,H6CA49094,
N00008799,"Granger, Kay",R,TX12,H6TX12060,
N00027742,"Grant, Larry L",D,ID01,H6ID01185,
N00028065,"Grant, Lorenzo S",D,VA01,H6VA01158,
N00027904,"Graves, Bill",R,OK05,H6OK05194,
N00013323,"Graves, Sam",R,MO06,H0MO06073,
N00028418,"Grayson, Alan",D,FL08,H6FL08213,
N00002776,"Grayson, Richard",I,FL14,H6FL14088,
N00027794,"Grayson, Warren",I,AL06,H6AL06119,
N00028492,"Greco, Ferdinando C",3,VA11,H6VA11041,
N00026686,"Green, Al",D,TX09,H4TX09095,
N00005870,"Green, Gene",D,TX29,H2TX29030,
N00004391,"Green, Mark",R,WI08,H8WI00026,
N00028304,"Green, Roger Leon",D,NY10,H6NY10085,
N00025632,"Greene, John",D,TN02,H2TN02047,
N00028023,"Greenfield, Steven",D,NYS1,S6NY00276,
N00028142,"Greenstein, Mark Stewart",D,NYS1,S6NY00292,
N00027737,"Greenwald, James",R,FL11,H6FL11167,
N00025678,"Griffin, June",R,TN03,H4TN03157,
N00028154,"Griffith, William",I,CA50,H6CA50225,
N00028403,"Griffith, William I",D,SC04,H6SC04155,
N00025284,"Grijalva, Raul M",D,AZ07,H2AZ07070,
N00028469,"Grose, John (Jay)",R,TN01,H6TN01446,
N00026545,"Grossmith, Lars",L,CA49,H4CA49081,
N00028374,"Grotberg, Dwight",R,NDS2,S6ND00074,
N00027685,"Groutage, Dale F",D,WYS1,S6WY00183,
N00012707,"Grundmann, Don",3,CAS2,S4CA00332,
N00028572,"Gualdoni, Rick",3,MI10,H6MI10151,
N00028298,"Guarini, John J",R,NJ13,H6NJ13217,
N00028096,"Guglielmi, Frank A",R,OH04,H6OH04132,
N00028349,"Guleff, Thomas Edward",R,TN09,H6TN09324,
N00027270,"Guller, Morris N",D,NY20,H4NY20105,
N00013492,"Gumz, Marc",R,WIS1,S0WI00148,
N00028273,"Gunderson, Eric Jon",D,MT01,H6MT00071,
N00028803,"Gurk, Rodger",3,MI03,H6MI03164,
N00025828,"Guthrie, Bruce Macclement",L,WAS1,S6WA00271,
N00004874,"Gutierrez, Luis V",D,IL04,H2IL08039,
N00004527,"Gutknecht, Gil",R,MN01,H4MN01070,
N00027955,"Haas, Rich",L,TX26,H6TX26078,
N00027551,"Hackett, Paul",D,OHS1,S6OH00155,
N00028045,"Hafen, Tessa",D,NV03,H6NV03022,
N00028816,"Hagberg, Timothy J",3,PA03,H6PA03146,
N00028506,"Hair, Isaiah Jr",R,MOS2,S6MO00339,
N00028484,"Hale, Cecil",R,TN09,H6TN09373,
N00028053,"Hall, Don",D,WI01,H6WI01135,
N00027888,"Hall, John",D,NY19,H6NY19144,
N00005645,"Hall, Ralph",R,TX04,H0TX04037,
N00028173,"Halliwell, Mike",R,CA06,H6CA06193,
N00028360,"Hallman, Philip Lear",L,UT03,H6UT03158,
N00028449,"Hambacker, Veronica J",D,MO08,H6MO08100,
N00028170,"Hamersley, Michael",D,CA04,H6CA04149,
N00028141,"Hamilton, Eddie",R,NVS1,S6NV00168,
N00027536,"Hampton, Thomas J",R,MDS1,S6MD03193,
N00025881,"Hanabusa, Colleen",D,HI02,H2HI02110,
N00028792,"Hand, Richard D",R,CO05,H6CO05209,
N00027799,"Hankwitz, Peter Christopher",R,CA27,H6CA27272,
N00027852,"Hansen, Jim",D,ID02,H6ID02142,
N00028588,"Hansen, Joshua",3,NV03,H6NV03048,
N00027580,"Hanson, John",R,NE03,H6NE03107,
N00007890,"Hanson, Warren E",R,WAS1,S6WA00115,
N00027858,"Haptonstall, John (Johnny Hap)",D,IL05,H6IL05135,
N00028785,"Harders, Ronald",L,AZ04,H6AZ04169,
N00028234,"Hare, Phil",D,IL17,H6IL17155,
N00026696,"Haring, Paul B",R,TX15,H4TX15076,
N00006750,"Harman, Jane",D,CA36,H2CA27107,
N00027469,"Harmon, Danny",R,OH06,H6OH06079,
N00028035,"Harms, Bob",D,FL04,H6FL04071,
N00028745,"Harpaz, Elon",3,NY11,H6NY11141,
N00027556,"Harrell, Mary Beth",D,TX31,H6TX31011,
N00027549,"Harris, David",R,NE03,H6NE03099,
N00028013,"Harris, David T",D,TX06,H6TX06112,
N00028517,"Harris, James",R,GA08,H6GA08120,
N00028400,"Harris, James Brodbelt",R,OH18,H6OH18181,
N00028011,"Harris, John Coffee",D,OK03,H6OK03199,
N00024882,"Harris, Katherine",R,FLS1,S6FL00178,
N00027909,"Harris, Lee Ardrey",D,TN09,H6TN09233,
N00028861,"Harrison, Stephen A",D,NY13,H6NY13071,
N00028510,"Harrison, Tate",R,TNS1,S6TN00273,
N00026583,"Hart, Bob",R,IL13,H4IL13167,
N00025226,"Hart, James L",R,TN08,H2TN08077,
N00009715,"Hart, Melissa",R,PA04,H0PA04154,
N00027619,"Hartage, Homer L",D,FL08,H6FL08171,
N00007578,"Harter, Tian",3,CAS2,S6CA00535,
N00028541,"Hartley-Nagle, Karen",3,DE01,H6DE00180,
N00025418,"Hass, Lewis",R,IN01,H6IN01165,
N00026687,"Hassan, Ahmad",R,TX18,H6TX18117,
N00004781,"Hastert, Dennis",R,IL14,H6IL14095,
N00002884,"Hastings, Alcee L",D,FL23,H2FL23021,
N00028812,"Hastings, Bill",3,MO09,H6MO09231,
N00009157,"Hastings, Doc",R,WA04,H2WA04041,
N00028381,"Hatch, Julian",3,UTS1,S6UT00196,
N00009869,"Hatch, Orrin G",R,UTS1,S6UT00063,
N00027838,"Hauf, William J",R,CA50,H6CA50159,
N00013532,"Hawkins, Howie",3,NYS1,S6NY00342,
N00027965,"Hawley, John B",L,TX32,H6TX32035,
N00027602,"Hay Bright, Jean",D,MES1,S6ME00225,
N00002315,"Hayes, Robin",R,NC08,H8NC08042,
N00027647,"Hayhurst, Tom",D,IN03,H6IN03161,
N00006455,"Hayworth, J D",R,AZ05,H4AZ06052,
N00028184,"Haze, Ernest Steven",D,CA21,H6CA21176,
N00028180,"Hearle, Kevin",D,CA12,H6CA12167,
N00028715,"Hearn, Gloria Williams",D,LA05,H6LA05127,
N00025316,"Heath, Denny",D,IA01,H2IA01048,
N00028665,"Hebert, Mike",D,WI01,H6WI01168,
N00006142,"Heckman, John",3,CO07,H6CO07015,
N00028231,"Hedden-Nicely, Andy",3,ID01,H6ID01235,
N00028451,"Hedrick, Steven",L,MO09,H6MO09223,
N00028232,"Hedrick, Travis J",3,ID02,H6ID02159,
N00028552,"Hee, Clayton H W",D,HI02,H6HI02319,
N00000048,"Hefley, Joel",R,CO05,H6CO05076,
N00018306,"Heinsohn, Douglas",R,TN01,H6TN01453,
N00027522,"Heller, Dean",R,NV02,H6NV02164,
N00028115,"Hellon, Mike",R,AZ08,H6AZ08079,
N00027920,"Helm, Kurt G",L,TX04,H6TX04091,
N00028060,"Hendricks, Billy Jr",D,WVS1,S6WV00105,
N00028008,"Hendrix, John Ross",R,NC13,H6NC13012,
N00027788,"Henley, James Berk",D,TX07,H6TX07094,
N00024922,"Hensarling, Jeb",R,TX05,H2TX05121,
N00007584,"Herger, Wally",R,CA02,H6CA02010,
N00026871,"Herr, Lois K",D,PA16,H4PA16051,
N00028495,"Herr, Steven",D,WI01,H6WI01143,
N00024773,"Herseth Sandlin, Stephanie",D,SD01,H2SD00092,
N00027640,"Hester, Jim",D,CA52,H6CA52056,
N00000710,"Hester, Richard S Sr",3,NJ13,H6NJ13134,
N00027906,"Hetz, Stanley Martin",D,PA09,H6PA09085,
N00028513,"Heyward, Emory (Bo)",I,TNS1,S6TN00307,
N00027139,"Hickey, Peter H",D,MI03,H4MI03177,
N00028508,"Hicks, Norman Alexander San",3,NYS1,S6NY00318,
N00026837,"Hidalgo, Bob",D,IN07,H6IN07329,
N00027060,"Higgins, Brian M",D,NY27,H4NY27076,
N00003875,"Hill, Baron",D,IN09,H8IN09032,
N00002802,"Hill, Clay",I,FL08,H6FL08197,
N00027189,"Hill, Craig Barclay",3,VTS1,S4VT00108,
N00028778,"Hill, James F",3,IA01,H6IA01130,
N00003166,"Hilleary, Van",R,TNS1,S6TN00232,
N00028335,"Hilliard, Donald L",D,PA05,H6PA05125,
N00028193,"Hillsman, Hoyt",D,CA26,H6CA26225,
N00001222,"Hinchey, Maurice",D,NY22,H2NY26080,
N00028167,"Hinesley, E Kent",L,CA02,H6CA02200,
N00006008,"Hinojosa, Ruben",D,TX15,H6TX15055,
N00028139,"Hirono, Mazie K",D,HI02,H6HI02251,
N00027919,"Hise, Bobby J",I,TX03,H6TX03135,
N00028417,"Hoaglund, Wesley Alan",I,FL08,H6FL08205,
N00003725,"Hobson, Dave",R,OH07,H0OH07021,
N00028243,"Hockersmith, John",D,IN09,H6IN09101,
N00027048,"Hodes, Paul W",D,NH02,H4NH02175,
N00028638,"Hodges, Dee",R,MD02,H6MD02161,
N00004155,"Hoekstra, Peter",R,MI02,H2MI02066,
N00028644,"Hoffert, John F",3,MD03,H6MD03433,
N00027563,"Hoffman, Florice",D,CA40,H6CA40267,
N00026860,"Hoffman, Richard A",R,NY18,H4NY18075,
N00025471,"Hogan, John P",D,MO02,H2MO02086,
N00028226,"Hogue, Bob C",R,HI02,H6HI02285,
N00001469,"Holden, Tim",D,PA17,H2PA06080,
N00003754,"Holland, George",R,IN06,H6IN06024,
N00028423,"Holley, Terry",D,GA10,H6GA10142,
N00027651,"Hollinger, Paula",D,MD03,H6MD03284,
N00028163,"Hollingsworth, Lee Francis",D,AZ05,H6AZ05075,
N00028793,"Hollister, Gregory S",R,CO05,H6CO05217,
N00027632,"Holmes, John Michael",R,CA04,H6CA04107,
N00028278,"Holmes, Syndi",D,NC05,H6NC05091,
N00027800,"Holt, Delecia",R,CA48,H6CA48229,
N00028559,"Holt, Joy R",3,KS04,H6KS04140,
N00027590,"Holt, Richard",R,OH06,H6OH06087,
N00000860,"Holt, Rush",D,NJ12,H6NJ12144,
N00028443,"Holthouse, Bryce A",L,MO04,H6MO04190,
N00026508,"Holtz, Brian",L,CA14,H4CA14085,
N00028235,"Holtz, Ric",R,IN01,H6IN01173,
N00028757,"Homrighausen, Richard P",R,OH18,H6OH18223,
N00012611,"Honda, Mike",D,CA15,H0CA15148,
N00027740,"Honeycutt, Deborah Travis",R,GA13,H6GA13013,
N00009059,"Hooker, John Jay",D,TNS1,S6TN00067,
N00007700,"Hooley, Darlene",D,OR05,H6OR05069,
N00025523,"Hooper, Don",R,MI01,H2MI01092,
N00028172,"Hooper, Todd L",R,CA06,H6CA06185,
N00028140,"Hooser, Gary L",D,HI02,H6HI02269,
N00026604,"Hoover, Rick",R,MD03,H4MD03099,
N00026944,"Horn, David Phillip",3,MI07,H4MI07145,
N00027874,"Horne, Andrew J",D,KY03,H6KY03116,
N00003897,"Hostettler, John",R,IN08,H4IN08108,
N00027850,"Hough, Noah",R,HI01,H6HI01188,
N00028698,"Houillion, Brian",L,KY04,H6KY04098,
N00028523,"Howard, Charles",R,TN03,H6TN03137,
N00025688,"Howard, Harvey",D,TN04,H2TN04217,
N00028723,"Howe, Kenneth E",L,MI06,H6MI06142,
N00028464,"Howell, Alan",D,TN01,H6TN01396,
N00028094,"Howland, Ken L",D,NY25,H6NY25133,
N00001821,"Hoyer, Steny H",D,MD05,H2MD05155,
N00028721,"Hren, Allitta",L,MI04,H6MI04154,
N00027698,"Hritz, John G",R,OHS1,S6OH00148,
N00026943,"Huckleberry, Michael Ray",D,MI04,H4MI04092,
N00028352,"Hudson, Mark",3,UT01,H6UT01103,
N00027609,"Hudson, Tramm",R,FL13,H6FL13114,
N00027649,"Huelskamp, Tim",R,KS01,H6KS01146,
N00028116,"Huffman, Steve",R,AZ08,H6AZ08087,
N00028136,"Hughes, Bradley Curtis",R,GA02,H6GA02107,
N00008032,"Hulshof, Kenny",R,MO09,H4MO09046,
N00009768,"Hunt, Mark",D,WV02,H0WV02104,
N00028025,"Hunter, Darrel Reece",D,TXS2,S6TX00206,
N00006983,"Hunter, Duncan",R,CA52,H2CA42023,
N00028103,"Hunter, Paul David",D,OK05,H6OK05210,
N00027527,"Hurst, Andrew",D,VA11,H6VA11033,
N00028271,"Hurt, James K",D,MS01,H6MS01115,
N00026883,"Hurysz, James T",I,VA08,H4VA08174,
N00026503,"Huskins, Christopher W",R,CA12,H4CA12063,
N00027861,"Hutchinson, Charles",R,IL07,H6IL07271,
N00028674,"Hutchinson, James H",D,MDS1,S6MD03292,
N00028724,"Hutchinson, Robert L",L,MI07,H6MI07215,
N00005675,"Hutchison, Kay Bailey",R,TXS2,S4TX00086,
N00004702,"Hyde, Henry J",R,IL06,H6IL06026,
N00028528,"Hyde, Todd Lawrence",D,AK01,H6AK00151,
N00005963,"Idrogo, Michael",L,TX20,H8TX28039,
N00026617,"Idusogie, Peter",I,MNS2,S6MN00358,
N00006204,"Imrie, Curtis",D,CO05,H6CO05183,
N00028531,"Ince, Eva L",3,AK01,H6AK00185,
N00002460,"Inglis, Bob",R,SC04,H2SC04022,
N00028207,"Inman, Philip H",L,CA40,H6CA40283,
N00001725,"Inslee, Jay",D,WA01,H2WA04090,
N00028201,"Ireland, Paul T",L,CA35,H6CA35101,
N00028337,"Irey, Diana Lynn",R,PA12,H6PA12071,
N00027705,"Isaac, Michael",D,PA14,H6PA14150,
N00028664,"Ishmael, Larry",R,WA01,H6WA01162,
N00013345,"Israel, Steve",D,NY02,H0NY02085,
N00007017,"Issa, Darrell",R,CA49,H0CA48024,
N00013477,"Iverson, Gregg",D,MN05,H6MN05316,
N00028810,"Ivey, Melinda (Mel)",3,MO04,H6MO04208,
N00005818,"Jackson Lee, Sheila",D,TX18,H4TX18054,
N00027617,"Jackson, Jack Jr",D,AZ01,H6AZ01124,
N00012457,"Jackson, Jesse Jr",D,IL02,H6IL02124,
N00027456,"Jackson, Kevin",D,AZ06,H6AZ06032,
N00027853,"Jackson, Phillip",D,IL01,H6IL01126,
N00027713,"Jacob, John Dee",R,UT03,H6UT03109,
N00027892,"Jacobs, Thor",D,OH02,H6OH00015,
N00028604,"James, Cajun Spoon",D,WA05,H6WA05130,
N00026916,"James, Charles D",D,AL02,H4AL02063,
N00025026,"James, Donzella J",D,GA13,H6GA13021,
N00025152,"Jameson, Scott",L,TXS2,S2TX00254,
N00028578,"Jarvis, Dave",D,NH01,H6NH01255,
N00028737,"Jarvis, Michael",3,NJ09,H6NJ09223,
N00028736,"Jasikoff, Lou",L,NJ08,H6NJ08142,
N00025706,"Jaworski, Anthony",D,MDS1,S6MD03300,
N00005353,"Jefferson, William J",D,LA02,H0LA02119,
N00000534,"Jeffords, James M",I,VTS1,S8VT00018,
N00003202,"Jenkins, Bill",R,TN01,H6TN01180,
N00028377,"Jenkins, Brian",R,UTS1,S6UT00154,
N00028000,"Jenkins, Mike",R,AZ08,H6AZ08012,
N00026829,"Jennings, Christine",D,FL13,H4FL13069,
N00026786,"Jindal, Bobby",R,LA01,H4LA00016,
N00027918,"Johnson, Bob",R,TX03,H6TX03143,
N00008122,"Johnson, Eddie Bernice",D,TX30,H2TX00015,
N00001080,"Johnson, Ernest",3,NY10,H0NY11037,
N00027771,"Johnson, George Darwin",R,WVS1,S6WV00071,
N00027848,"Johnson, Hank",D,GA04,H6GA04129,
N00028630,"Johnson, Jesse",3,WVS1,S6WV00139,
N00027678,"Johnson, Keith",R,ID01,H6ID01169,
N00028332,"Johnson, Monica Kay",R,OR04,H6OR04195,
N00000561,"Johnson, Nancy L",R,CT05,H2CT06014,
N00027219,"Johnson, Robert J",D,NY23,H4NY23059,
N00008028,"Johnson, Sam",R,TX03,H2TX03118,
N00028393,"Johnson, Thomas J",D,MN03,H6MN03105,
N00012890,"Johnson, Timothy",R,IL15,H0IL15053,
N00028516,"Johnson, William Daniel",D,AZ08,H6AZ08111,
N00004855,"Jones, Art",R,IL03,H4IL03028,
N00027524,"Jones, Bradford M",R,NY24,H6NY24102,
N00028198,"Jones, David Nelson",R,CA30,H6CA30151,
N00025195,"Jones, Fred",L,TX19,H2TX17050,
N00028165,"Jones, John W",R,CA01,H6CA01152,
N00025352,"Jones, Stan",L,MTS1,S2MT00088,
N00003561,"Jones, Stephanie Tubbs",D,OH11,H8OH11067,
N00002299,"Jones, Walter B Jr",R,NC03,H2NC01081,
N00027894,"Jordan, Jim",R,OH04,H6OH04082,
N00028261,"Junge, Ember Reichgott",D,MN05,H6MN05233,
N00007670,"Kaan, Alexandra",D,HI01,H4HI01068,
N00027618,"Kagen, Steve",D,WI08,H6WI08122,
N00028710,"Kahn, Gregory",L,LA02,H6LA02207,
N00026743,"Kaloogian, Howard",R,CA50,H6CA50076,
N00028080,"Kamilewicz, Dexter J",I,ME01,H6ME01199,
N00001509,"Kanjorski, Paul E",D,PA11,H0PA11050,
N00027543,"Kanno, John",R,CA18,H6CA18107,
N00028275,"Kanoy, Kent",D,NC04,H6NC04136,
N00003522,"Kaptur, Marcy",D,OH09,H2OH09031,
N00028267,"Karam, Charles George",D,MO02,H6MO02277,
N00027519,"Karas, Savas J",D,MD06,H6MD06113,
N00025685,"Karg, Don",R,AZ04,H2AZ04101,
N00028832,"Karr, Chris",3,VT01,H6VT00244,
N00027589,"Katz, Arthur Stanley",D,OH02,H6OH02227,
N00027899,"Katz, Lewis",D,OH14,H6OH11145,
N00001970,"Kaufman, A Robert",D,MDS1,S4MD00178,
N00007656,"Kawananakoa, Quentin Kuhio",R,HI02,H6HI02277,
N00027449,"Kawczynski, Thomas James",R,PA14,H6PA14135,
N00027502,"Kean, Thomas H Jr",R,NJS1,S6NJ00271,
N00028177,"Keefer, Krissy",3,CA08,H6CA08165,
N00028371,"Keenan, Bob",R,MTS1,S6MT00204,
N00028376,"Keiser, Merrill Samuel Jr",D,OHS1,S6OH00197,
N00027968,"Kellam, Phil",D,VA02,H6VA02099,
N00004630,"Kelleher, Bob",R,MTS1,S6MT00212,
N00028196,"Keller, Jim",L,CA29,H6CA29187,
N00009614,"Keller, Ric",R,FL08,H0FL08042,
N00028714,"Kelley, Chester T",R,LA04,H6LA04088,
N00028230,"Kelly, Cecil III",D,ID01,H6ID01219,
N00028852,"Kelly, Gene",D,TX21,H6TX21186,
N00010202,"Kelly, Gene",D,TXS2,S4TX00227,
N00000655,"Kelly, James D Jr",D,NJS1,S6NJ00297,
N00019186,"Kelly, John",R,CA48,H6CA48161,
N00028005,"Kelly, John T",D,IL03,H6IL03122,
N00001020,"Kelly, Sue",R,NY19,H4NY19073,
N00028846,"Kelly, Thomas D",3,CO01,H6CO01190,
N00027535,"Kennedy, Brian",R,IA01,H6IA01122,
N00026110,"Kennedy, Bryan L",D,WI05,H4WI05057,
N00000308,"Kennedy, Edward M",D,MAS1,S6MA00015,
N00028625,"Kennedy, John M",D,FL15,H6FL15143,
N00009670,"Kennedy, Mark",R,MNS2,S6MN00275,
N00000360,"Kennedy, Patrick J",D,RI01,H4RI01034,
N00028446,"Kennetz, Bernard Jr",R,MO07,H6MO07177,
N00026000,"Keplinger, H Gary",3,TNS1,S2TN00181,
N00028195,"Kesselman, Stanley Kimmel",R,CA28,H6CA28148,
N00004070,"Kildee, Dale E",D,MI05,H6MI07108,
N00004005,"Kilpatrick, Carolyn Cheeks",D,MI13,H6MI15127,
N00027778,"Kilroy, Mary Jo",D,OH15,H6OH15104,
N00001823,"Kimble, John B",R,MDS1,S6MD03383,
N00028788,"Kimminau, Leo F, Sr",I,AZ08,H6AZ08152,
N00004403,"Kind, Ron",D,WI03,H6WI03099,
N00028447,"Kinder, Clendon L",R,MO07,H6MO07185,
N00027835,"King, Ken",R,CA50,H6CA50126,
N00025147,"King, Larry",D,AZ05,H2AZ05090,
N00028131,"King, Paul",L,CA50,H6CA50233,
N00001193,"King, Pete",R,NY03,H2NY03089,
N00025237,"King, Steven A",R,IA05,H2IA05072,
N00002656,"Kingston, Jack",R,GA01,H2GA01157,
N00028237,"Kinser, Darin S",D,IN04,H6IN04144,
N00012539,"Kirk, Mark",R,IL10,H0IL10120,
N00027041,"Kirkman, Roger N",D,NC05,H4NC05237,
N00028037,"Kiser, Kris",D,IN07,H6IN07295,
N00028859,"Kissell, Larry",D,NC08,H6NC08111,
N00028250,"Kissin, Barry J C",D,MD06,H6MD06139,
N00028044,"Kissling, Al",D,NM02,H6NM02085,
N00028104,"Kitts, Derrick",R,OR01,H6OR01217,
N00028081,"Klammer, Eric John",R,MI05,H6MI05177,
N00027759,"Kleeb, Scott",D,NE03,H6NE03131,
N00027515,"Klein, Ron",D,FL22,H6FL22040,
