updated 11/13/20,,,,,
N00027004,"Ambler, Jonathan Walton",R,CO03,H4CO03209,
N00026232,"Ameri, Goli Yazdi",R,OR01,H4OR01089,
N00013309,"America, Anthony",3,MI10,H0MI10188,
N00026878,"Amos, Ronald R",3,UT02,H4UT02189,
N00025399,"Anastasio, Kara",D,OH07,H2OH07134,
N00027155,"Anders, Al",L,AK01,H4AK00065,
N00026582,"Andersen, Gloria Schor",D,IL13,H4IL13159,
N00026853,"Anderson, Donna J",D,NE03,H4NE03037,
N00025608,"Anderson, Floyd W Jr",R,MD04,H2MD04190,
N00026749,"Anderson, George",D,GAS2,S4GA11087,
N00026680,"Anderson, Kevin D",L,TX04,H4TX04112,
N00006421,"Anderson, Robert",L,AZ08,H6AZ06024,
N00026913,"Anderson, Robert G",R,VT01,H4VT00074,
N00026449,"Andrews, Emanuel Carl",D,NY11,H4NY11112,
N00000826,"Andrews, Robert E",D,NJ01,H0NJ01066,
N00005546,"Anthony, Bob",R,OKS1,S4OK00158,
N00027436,"Anthony, Robert H",I,GA09,H4GA09040,
N00027131,"Applequist, Marvin Nathaniel I",R,WY01,H4WY00147,
N00026725,"Armburst, Dirk",R,TX31,H4TX31024,
N00027325,"Armstrong, Roy",D,LA01,H4LA01105,
N00026887,"Asay, Bruce S",R,WY01,H4WY00113,
N00026515,"Ashburn, Roy",R,CA20,H4CA20108,
N00005697,"Ashby, Ken",L,TX28,H8TX05052,
N00026882,"Ashe, David",D,VA02,H4VA02029,
N00026679,"Ashford, Jerry D Jr",D,TX04,H4TX04104,
N00026113,"Assini, Mark",3,NY29,H4NY29098,
N00026562,"Attia, Shlomo",R,FL20,H4FL20049,
N00025702,"Auerbach, Bob S",3,MD05,H2MD05445,
N00026803,"Aulabaugh, Norman Richard",I,WI01,H4WI01114,
N00007216,"Avalos, Christina",D,CA40,H8CA47011,
N00026492,"Babbitt, Paul",D,AZ01,H4AZ01111,
N00027026,"Babcock, Kevin C",L,MO03,H4MO03155,
N00026879,"Babka, Beau",D,UT03,H4UT03104,
N00007089,"Baca, Joe",D,CA43,H6CA42099,
N00027167,"Bacal, Eva K",D,AZ08,H4AZ08058,
N00008091,"Bachus, Spencer",R,AL06,H2AL06035,
N00026071,"Badnarik, Michael",L,PRES,P40002537,
N00026359,"Bagwell, Tim",D,IL19,H4IL19073,
N00009627,"Baier, Alan Leigh",D,GAS2,S4GA11152,
N00005131,"Bailey, Jeff",D,MO06,H2MO06103,
N00027084,"Bailey, Tom",L,NCS2,S4NC00113,
N00026918,"Bailie, Nathan James",R,AL05,H4AL05058,
N00027029,"Baillie, Rick",L,MO05,H4MO05275,
N00007936,"Baird, Brian",D,WA03,H6WA03135,
N00026812,"Baker, Elizabeth L",D,COS1,S4CO00148,
N00005407,"Baker, Richard",R,LA06,H6LA06083,
N00027137,"Baldone, Damon J",D,LA03,H4LA03077,
N00004367,"Baldwin, Tammy",D,WI02,H8WI00018,
N00026138,"Ball, Danney",R,CAS1,S4CA00217,
N00026970,"Ball, Ralph J",I,TN01,H4TN01094,
N00027285,"Ballentine, Krim M",R,VI00,H4VI00112,
N00026859,"Barbaro, Frank",D,NY13,H4NY13043,
N00026316,"Barbieri, Donald K",D,WA05,H4WA05093,
N00026234,"Bard, Ellen Marie",R,PA13,H4PA13116,
N00027063,"Barend, Samara",D,NY29,H4NY29130,
N00027402,"Barger, Albert",L,INS2,S4IN00105,
N00013581,"Barker, John C",R,CA45,H0CA44122,
N00025342,"Barlow, Louis Jay",D,OK05,H2OK05128,
N00003458,"Barlow, Tom",I,KY01,H6KY01011,
N00027316,"Barnes, Douglas",L,IN02,H4IN02127,
N00006436,"Barnes, Stan",R,AZ06,H4AZ06086,
N00026698,"Barnhart, Gary",3,TX15,H4TX15092,
N00003958,"Baron, Bart",D,MI09,H8MI12062,
N00002526,"Barr, Bob",R,GA06,H4GA07259,
N00013837,"Barrett, Gresham",R,SC03,H2SC03057,
N00025983,"Barros, Maurice",I,DE01,H4DE01043,
N00026080,"Barrow, John",D,GA12,H4GA12010,
N00026165,"Barry, Joan",D,MO03,H4MO03064,
N00026122,"Bartell, Al",R,GAS2,S4GA11038,
N00026121,"Bartlett, Richard",R,TX19,H4TX19227,
N00002017,"Bartlett, Roscoe G",R,MD06,H2MD06054,
N00026454,"Barton, Arthur",R,RI02,H4RI02057,
N00005656,"Barton, Joe",R,TX06,H4TX06117,
N00000423,"Bass, Charles",R,NH02,H0NH02017,
N00027340,"Basso, Charles",L,MI11,H4MI11071,
N00027339,"Basso, Phoebe",L,MI10,H4MI10073,
N00026788,"Bataglia, Patrice",R,MN04,H4MN04074,
N00013708,"Batchelder, Bob",R,SC01,H0SC01170,
N00026375,"Batchelor, Todd Anthony",R,NC04,H4NC04073,
N00026925,"Baum, Terry",3,CA08,H4CA08095,
N00003762,"Bayh, Evan",D,INS2,S8IN00049,
N00026801,"Bazan, Thomas Andrew",I,TX18,H4TX18088,
N00024875,"Bean, Melissa",D,IL08,H2IL08088,
N00026764,"Beasley, David M",R,SCS1,S4SC00166,
N00025443,"Beauprez, Bob",R,CO07,H2CO07063,
N00009774,"Becerra, Xavier",D,CA31,H2CA30143,
N00026520,"Bechman, Stuart Allen",3,CA24,H4CA24126,
N00025030,"Beckham, Rob",R,TX17,H2TX17043,
N00002647,"Beckworth, Ray",I,GAS2,S4GA11186,
N00025432,"Begay, Terry",L,SD01,H2SD00126,
N00007826,"Behrens-Benedict, Heidi",D,WA08,H8WA08049,
N00025421,"Belk, Judy Mccain",D,AL01,H2AL01119,
N00026229,"Belk, Marcus",D,SCS1,S4SC00141,
N00024919,"Bell, Chris",D,TX09,H2TX25178,
N00026135,"Bell, John D",R,TX19,H4TX19243,
N00026281,"Bell, Rick",D,CA33,H4CA33069,
N00026098,"Bellamy, Chris",R,TX28,H4TX28020,
N00009834,"Bellis, Joe",L,KS03,H4KS03162,
N00024878,"Benigno, Tom",I,CA11,H2CA11119,
N00000927,"Benjamin, Michael",R,NYS2,S4NY00123,
N00026795,"Bennett, David Jerome",D,NV02,H4NV02102,
N00006347,"Bennett, Robert F",R,UTS2,S2UT00104,
N00026763,"Benny-Davis, Orly",R,SCS1,S4SC00158,
N00012869,"Benoit, Michael",L,CA52,H0CA52018,
N00026609,"Benson, James Daniel",D,MD06,H4MD06126,
N00026199,"Bentley, William Silas III",R,CTS2,S4CT00112,
N00009818,"Berkley, Shelley",D,NV01,H8NV01071,
N00008094,"Berman, Howard L",D,CA28,H2CA26026,
N00026501,"Bermudez, Claudia",R,CA09,H4CA09051,
N00027203,"Bernau, Don",L,WI01,H4WI01122,
N00026606,"Bernetich, William R",R,MD04,H4MD04089,
N00012787,"Bernstein, William H ",D,TX05,H0TX05067,
N00027105,"Bernston, John K",L,COS1,S4CO00221,
N00026181,"Berry, Charles E",D,MOS1,S4MO00151,
N00005455,"Berry, Marion",D,AR01,H6AR01072,
N00004669,"Berry, Tom",D,IL06,H4IL06039,
N00026097,"Berryhill, James",R,TX19,H4TX19201,
N00027199,"Bertrand, Dennis K",R,TN08,H4TN08040,
N00026574,"Best, Bruce",R,IL05,H4IL05148,
N00002525,"Beverly, Alfred Wiley",R,GA06,H0GA07059,
N00013408,"Bevill, Bob",R,NH01,H0NH01183,
N00005609,"Bigby, Bryan J",D,OK02,H8OK02106,
N00004762,"Biggert, Judy",R,IL13,H8IL13069,
N00002982,"Bilirakis, Michael",R,FL09,H2FL09012,
N00027119,"Bilyeu, Sheila",I,OKS1,S4OK00208,
N00027197,"Binder, Mark",D,RI01,H4RI01083,
N00006673,"Binkley, Mike",L,CA36,H4CA36104,
N00026083,"Bisbee, Clark",R,MI07,H4MI07053,
N00025292,"Bishop, Rob",R,UT01,H2UT01094,
N00002674,"Bishop, Sanford",D,GA02,H2GA02031,
N00025413,"Bishop, Timothy H",D,NY01,H2NY01067,
N00027374,"Bitz, Joseph H",3,OR05,H4OR05197,
N00003105,"Blackburn, Marsha",R,TN07,H2TN06030,
N00027242,"Blakes, Zelma A",D,LA05,H4LA05056,
N00003601,"Blanchard, Dale",D,OH14,H6OH11103,
N00026568,"Blanshan, Eugene",D,IA05,H4IA05177,
N00027282,"Blanton, W Brad",I,VA07,H4VA07119,
N00026411,"Blass, Piotr",I,FLS2,S4FL00272,
N00027259,"Blume, Mariana",3,NY10,H4NY10080,
N00007727,"Blumenauer, Earl",D,OR03,H6OR03064,
N00005981,"Blunt, Jeffrey",L,TX11,H8TX21125,
N00005195,"Blunt, Roy",R,MO07,H6MO07128,
N00026756,"Bly, Ray",R,MDS2,S4MD00186,
N00026526,"Bodell, William",R,CA29,H4CA29109,
N00001267,"Boehlert, Sherwood",R,NY24,H2NY25017,
N00003675,"Boehner, John",R,OH08,H0OH08029,
N00027254,"Bogardt, William",3,NY01,H4NY01097,
N00026235,"Boles, Mark",D,PA18,H4PA18156,
N00026107,"Bollinger, James K",D,INS2,S4IN00089,
N00026865,"Bolno, Stewart",R,PA02,H4PA02044,
N00026672,"Bolton, Andrew J",R,TX02,H4TX02132,
N00027080,"Bonar, Ronald",D,MOS1,S4MO00177,
N00005178,"Bond, Christopher ""Kit""",R,MOS1,S6MO00289,
N00005985,"Bonilla, Henry",R,TX23,H2TX23058,
N00025330,"Bonner, Jo",R,AL01,H2AL01077,
N00007068,"Bono Mack, Mary",R,CA45,H8CA44034,
N00027373,"Boone, Jacob",L,OR04,H4OR04091,
N00013873,"Boozman, John",R,AR03,H2AR03176,
N00007779,"Boquist, Brian",R,OR05,H0OR05021,
N00024866,"Bordallo, Madeleine Z",D,GU00,H2GU00033,
N00026481,"Boren, Dan",D,OK02,H4OK02089,
N00026413,"Borling, John Lorin",R,ILS2,S4IL00297,
N00026363,"Boschert, David G",R,MD03,H4MD03065,
N00001941,"Bosley, Kenneth T",D,MD06,H8MD02050,
N00004208,"Boswell, Leonard",D,IA03,H6IA03144,
N00002171,"Boucher, Rick",D,VA09,H2VA09010,
N00027389,"Bouley, Jessie",L,TX20,H4TX20035,
N00027387,"Bourland, Stacey Lynn",L,TX09,H4TX09111,
N00026595,"Boustany, Charles Jr",R,LA07,H4LA07029,
N00026899,"Bowerman, Earl",R,ORS2,S4OR00081,
N00024858,"Bowles, Erskine B",D,NCS2,S2NC00109,
N00024824,"Bowling, Janice H",R,TN04,H2TN04159,
N00006692,"Boxer, Barbara",D,CAS1,S2CA00286,
N00002502,"Boyd, (Big Jim)",D,GAS2,S4GA00023,
N00002743,"Boyd, Allen",D,FL02,H6FL00046,
N00025326,"Boyd, Graham",R,NC13,H2NC13078,
N00026434,"Boyda, Nancy",D,KS02,H4KS02107,
N00026383,"Boyland, Tracy L",D,NY11,H4NY11104,
N00027204,"Boyle, Gerald H",R,WI04,H4WI04191,
N00026813,"Bradley, Dennis",3,FLS2,S4FL00314,
N00025059,"Bradley, Jeb",R,NH01,H2NH01130,
N00013834,"Bradley, Phil",R,SC04,H2SC04071,
N00027090,"Bradley, Philip",L,GA13,H4GA13026,
N00027276,"Bradshaw, Charlene K",I,OK04,H4OK04127,
N00026450,"Brady, Dan",D,OH10,H4OH00010,
N00005883,"Brady, Kevin",R,TX08,H6TX08100,
N00027049,"Brady, Mark",R,NH02,H4NH02183,
N00001619,"Brady, Robert A",D,PA01,H8PA01153,
N00025318,"Bram, Michael Robert",D,MO03,H2MO03092,
N00026157,"Brandt, Jim",D,CA46,H4CA46061,
N00004791,"Braun, Carol Moseley",D,PRES,P40002552,
N00026442,"Brauner, Jeffrey",R,MO05,H4MO05218,
N00000991,"Brawley, Kevin",3,NY17,H0NY18081,
N00026219,"Brennan, Christopher M",R,IL03,H4IL03051,
N00027268,"Brennan, Matthew I",R,NY17,H4NY17127,
N00026007,"Brenneman, Kenneth C",3,PA11,H4PA11037,
N00027305,"Brenner, William A",R,NY22,H4NY22028,
N00027230,"Brewer, Jim",I,HIS1,S4HI00128,
N00026891,"Bridges, Samuel Rutt",D,COS1,S4CO00155,
N00025299,"Bridgewater, Tim",R,UT02,H2UT02191,
N00026700,"Brigham, David",R,TX16,H4TX16066,
N00025085,"Brinegar, Mike",D,IN05,H2IN05033,
N00026225,"Broadwater, James",R,MS02,H4MS02159,
N00026791,"Bromm, Curt",R,NE01,H4NE01072,
N00027255,"Brooks, Curtis",D,NY07,H4NY07078,
N00027366,"Brooks, Daryl",3,NJ12,H4NJ12107,
N00026437,"Brooks, Jane",R,MD02,H4MD02125,
N00026142,"Brooks, Jerry W",R,OR03,H4OR03069,
N00015205,"Broomfield, Charles S",D,MO06,H6MO06112,
N00027072,"Broughton, Joyce Kay",R,COS1,S4CO00197,
N00026900,"Broussard, Bruce",R,ORS2,S4OR00099,
N00027066,"Brown, Brandon",D,SC04,H4SC04077,
N00002713,"Brown, Corrine",D,FL03,H2FL03056,
N00003508,"Brown, Edward S",D,OH12,H8OH12057,
N00002428,"Brown, Henry",R,SC01,H0SC01071,
N00007672,"Brown, J Turner",I,HIS1,S8HI00160,
N00026794,"Brown, Jeremy M",3,NM01,H4NM01082,
N00027183,"Brown, Johnny M",I,FL03,H4FL03078,
N00015246,"Brown, Mark P",D,OH15,H8OH12032,
N00001542,"Brown, Melissa",R,PA13,H8PA13075,
N00027175,"Brown, Prince",D,FL03,H4FL03060,
N00027098,"Brown, Robert Paul Jr",R,NVS2,S4NV00171,
N00003535,"Brown, Sherrod",D,OH13,H2OH13033,
N00006961,"Brown, Ted",L,CA29,H6CA25086,
N00007694,"Brown, Walter F (Walt)",3,OR03,H8OR03029,
N00024777,"Brown-Waite, Ginny",R,FL05,H2FL05127,
N00005244,"Brownback, Sam",R,KSS2,S6KS00122,
N00027382,"Browne, Greta",3,PA15,H4PA15129,
N00026412,"Browner, Jimmie Lee",D,GAS2,S4GA11079,
N00027415,"Brownlow, David",3,ORS2,S4OR00149,
N00026228,"Broyhill, J Edgar III",R,NC05,H4NC05195,
N00026632,"Brozak, Stephen G",D,NJ07,H4NJ07065,
N00026856,"Bruce, Bob",D,NH01,H4NH01185,
N00025750,"Bruderly, David E",D,FL06,H2FL06091,
N00026507,"Bruno, George I",R,CA13,H4CA13079,
N00025536,"Buck, Erik",L,MO06,H2MO06178,
N00026751,"Buckley, Allen",L,GAS2,S4GA11103,
N00025716,"Budetich Jr, Mark J",D,NV03,H2NV03047,
N00026957,"Buell, James W",D,NJ11,H4NJ11083,
N00026513,"Bufford, James Lex",D,CA19,H4CA19076,
N00026592,"Buford, Tom",R,KY06,H4KY06098,
N00025682,"Bukewihge, Edie",R,CAS1,S4CA00167,
N00007624,"Bunda, Robert",D,HI02,H6HI02152,
N00003437,"Bunning, Jim",R,KYS2,S8KY00118,
N00025219,"Burgess, Michael",R,TX26,H2TX26093,
N00026993,"Burks, Lisa",D,ARS2,S4AR00061,
N00005198,"Burlison, Doug",D,MO07,H4MO07073,
N00025597,"Burns, Max",R,GA12,H2GA12097,
N00002221,"Burr, Richard",R,NCS2,S4NC00089,
N00015389,"Burris, Roland",R,ILS2,S4IL00057,
N00000010,"Burton, Dan",R,IN05,H2IN06023,
N00026546,"Busby, Francine P",D,CA50,H4CA50055,
N00008072,"Bush, George W",R,PRES,P00003335,
N00027035,"Butterfield, G K",D,NC01,H4NC01046,
N00027176,"Butts, Karl M",3,FL11,H4FL11055,
N00003924,"Buyer, Steve",R,IN04,H2IN05025,
N00027052,"Byer, Lewis A",R,NV01,H4NV01104,
N00026202,"Byrd, Johnnie B",R,FLS2,S4FL00249,
N00026226,"Byrd, Joseph H (Joe)",R,NC05,H4NC05179,
N00025866,"Byron, Michael P",D,CA49,H2CA49200,
N00026938,"Caccioppi, Charmaine Degruise",D,LA03,H4LA03044,
N00026712,"Cady, William R",L,TX15,H4TX24128,
N00026651,"Cafaro, Capri",D,OH14,H4OH14094,
N00009852,"Cain, Herman",R,GAS2,S4GA11046,
N00007099,"Calvert, Ken",R,CA44,H2CA37023,
N00025578,"Camacho, Randy",D,AZ02,H2AZ02220,
N00026921,"Cameron, Steve F",R,AL07,H4AL07062,
N00008086,"Camp, Dave",R,MI04,H0MI10071,
N00026838,"Campbell, Barry",L,IN07,H4IN07126,
N00025982,"Campbell, Douglas",3,COS1,S2CO00142,
N00013089,"Campbell, Mike",R,IN04,H4IN04156,
N00006349,"Cannon, Chris",R,UT03,H6UT03042,
N00026722,"Canseco, Quico",R,TX28,H4TX28046,
N00013131,"Cantor, Eric",R,VA07,H0VA07042,
N00026394,"Capener, Regner",R,TX25,H4TX28038,
N00009771,"Capito, Shelley Moore",R,WV02,H0WV02138,
N00007232,"Capps, Lois",D,CA23,H8CA22089,
N00000267,"Capuano, Michael E",D,MA08,H8MA08071,
N00026721,"Caquias, Jesus Antonio",R,TX27,H4TX27048,
N00001955,"Cardin, Ben",D,MD03,H6MD03177,
N00025359,"Cardinal, Robert Joseph",3,MN04,H2MN04086,
N00024874,"Cardoza, Dennis",D,CA18,H2CA18056,
N00005181,"Carnahan, Russ",D,MO03,H0MO00019,
N00026804,"Carpenter, Timothy W",D,WI04,H4WI04167,
N00025327,"Carr, Katherine Fox",D,IN05,H2IN05058,
N00027328,"Carriere, Malcolm",D,LA07,H4LA07060,
N00009704,"Carson, Brad R",D,OKS1,S4OK00133,
N00003758,"Carson, Julia",D,IN07,H6IN10141,
N00026524,"Carter, Eric J",3,CA27,H4CA27103,
N00025733,"Carter, Frank",I,RI01,H2RI01160,
N00025095,"Carter, John",R,TX31,H2TX31044,
N00027062,"Cartonia, Francina J",3,NY28,H4NY28066,
N00026587,"Cartwright, Billy R",D,KY01,H4KY01057,
N00026988,"Case, Cale",R,WY01,H4WY00121,
N00025882,"Case, Ed",D,HI02,H2HI02128,
N00026820,"Casey, Robert D",D,MI10,H4MI10065,
N00025817,"Casey, Thomas",D,NY27,H2NY27088,
N00026143,"Casey, Toni C",R,CAS1,S4CA00225,
N00027032,"Cass, Jerry",D,MO08,H4MO08113,
N00025831,"Cassady, Carol Thorne",R,WA07,H2WA07077,
N00027142,"Cassell, Cynthia",R,MI13,H4MI13168,
N00027124,"Cassity, Vern L",D,OK02,H4OK02113,
N00026210,"Castillo, Gabriel E",D,CA03,H4CA03062,
N00009775,"Castle, Michael N",R,DE01,H2DE00072,
N00026201,"Castor, Betty",D,FLS2,S4FL00223,
N00027227,"Cavasso, Cam",R,HIS1,S4HI00102,
N00026575,"Cegelis, Christine",D,IL06,H4IL06096,
N00002598,"Center, Tony",D,GA12,H2GA06057,
N00003689,"Chabot, Steve",R,OH01,H8OH01043,
N00027024,"Chadwick, Terry",L,MO01,H4MO01092,
N00026591,"Chandler, Ben",D,KY06,H4KY06072,
N00026906,"Chapman, Richard Uvalde",D,FL09,H4FL09059,
N00026942,"Chase, Ken",R,MA07,H4MA07098,
N00025992,"Chase, Phillip T",D,NE01,H4NE01080,
N00027028,"Chastain, Clay",R,MO05,H4MO05267,
N00026357,"Chatwood, Christopher Lee",R,GA06,H4GA06129,
N00026380,"Chavez, Eli",D,NM01,H4NM01074,
N00027367,"Chazotte, Ken",L,NJ12,H4NJ12115,
N00026268,"Cheney, Lisa Marie",R,VA08,H4VA08133,
N00025932,"Chia, Al Jr",L,MI04,H2MI04229,
N00027206,"Chiasson, Kevin Dale",R,LA03,H4LA03085,
N00025287,"Chicas, Roland F",R,CO01,H2CO01074,
N00025568,"Chico, Gery J",D,ILS2,S4IL00164,
N00027166,"Chimene, Jeffrey",D,AZ08,H4AZ08041,
N00026570,"Chlada, Ryan",R,IL03,H4IL03069,
N00011358,"Chlouber, Ken",R,CO03,H2CO01082,
N00012586,"Chocola, Chris",R,IN02,H2IN03111,
N00013503,"Chovil, William Edward",R,WAS2,S4WA00466,
N00026579,"Chrisos, Nicholas George",D,IL10,H4IL10049,
N00026044,"Christian, Bill",R,TX19,H4TX19128,
N00026389,"Christian, Walter Wayne",R,TX01,H4TX01068,
N00000133,"Christian-Christensen, Donna",D,VI00,H4VI00054,
N00026109,"Chukwu, Raymond Lemmy",R,CA15,H4CA15058,
N00027273,"Ciampoli, John",3,NY29,H4NY29148,
N00025785,"Cino, Michael",R,NJ05,H2NJ05261,
N00026448,"Cinquemani, Joseph",R,NY07,H4NY07052,
N00026994,"Clampitt, Rosemarie",R,ARS2,S4AR00079,
N00005713,"Clardy, Brad",L,TX16,H8TX19079,
N00027095,"Clark, Paul T",D,NY27,H4NY27068,
N00026141,"Clark, Robert",R,NC05,H4NC05120,
N00026187,"Clark, Wesley",D,PRES,P40002792,
N00027258,"Clarke, Harvey R",R,NY10,H4NY10072,
N00026961,"Clarke, Yvette D",D,NY11,H4NY11138,
N00013877,"Clay, Calder",R,GA03,H2GA03104,
N00026215,"Clay, Chuck",R,GA06,H4GA06111,
N00012460,"Clay, William L Jr",D,MO01,H0MO01066,
N00026214,"Clayborne, Keith A",D,FL23,H4FL23043,
N00025105,"Claytor, Chris",L,TX27,H2TX27117,
N00026790,"Cleaver, Emanuel",D,MO05,H4MO05234,
N00026589,"Clooney, Nick",D,KY04,H4KY04085,
N00027437,"Cloud, Doug",R,WA06,H4WA06067,
N00002408,"Clyburn, James E",D,SC06,H2SC02042,
N00027188,"Clymer, James N",3,PAS1,S4PA00220,
N00026464,"Cobb, David Keith",3,PRES,P40003097,
N00026646,"Cobbeldick, Bruce",R,OH10,H4OH10118,
N00002247,"Coble, Howard",R,NC06,H4NC06011,
N00026328,"Coble, Robert D",D,SCS1,S4SC00133,
N00005601,"Coburn, Tom",R,OKS1,S4OK00174,
N00027055,"Cochran, Angie G",D,NV02,H4NV02110,
N00026593,"Coffman, Bryan Samuel",R,KY06,H4KY06106,
N00026948,"Cofran, Dan",D,MO05,H4MO05259,
N00026730,"Coggeshell, Glenn E III",R,WA02,H4WA02132,
N00026544,"Cohen, Bruce",L,CA48,H4CA48026,
N00000379,"Cohen, Burt",D,NHS1,S4NH00047,
N00015884,"Cohen, Mark",D,PA13,H8PA04025,
N00002008,"Colburn, Richard Franklin",R,MD01,H0MD01042,
N00026336,"Cole, Carl Allen III",D,AL04,H4AL04028,
N00026628,"Cole, John",D,NC10,H4NC10054,
N00006535,"Cole, Orlin Gentry",3,NM01,H8NM03063,
N00025726,"Cole, Tom",R,OK04,H2OK04055,
N00026525,"Coleman, Charles Jr",D,CA28,H4CA28069,
N00026421,"Coleman, Dan",D,FL10,H4FL00025,
N00027218,"Coleman, John J",D,NY20,H4NY20097,
N00027122,"Collesano, Michael Joseph",D,NY27,H4NY27084,
N00002556,"Collins, Mac",R,GAS2,S4GA11053,
N00027257,"Colman, Dennis",D,NY07,H4NY07094,
N00007084,"Conaway, Bob",D,CA25,H6CA40234,
N00026951,"Conaway, Herb",D,NJ03,H4NJ03080,
N00026041,"Conaway, Mike",R,TX11,H4TX19136,
N00025431,"Condit, Jim Jr",I,OH02,H2OH02077,
N00002442,"Condon, Charlie",R,SCS1,S4SC00091,
N00026296,"Connealy, Matt",D,NE01,H4NE01049,
N00026956,"Connors, Sean",D,NJ09,H4NJ09079,
N00027113,"Conroy, Robert A",D,KSS2,S4KS00093,
N00026283,"Conti, Joanna",D,CO06,H4CO06061,
N00004029,"Conyers, John Jr",D,MI14,H6MI01028,
N00027332,"Cooley, Carl",3,ME02,H4ME02184,
N00025981,"Cooper, Gary",I,COS1,S2CO00134,
N00003132,"Cooper, Jim",D,TN05,H2TN05131,
N00027159,"Coor, Lawrence W",D,AZ02,H4AZ02101,
N00026995,"Coors, Peter",R,COS1,S4CO00189,
N00005449,"Copley, Stephen J",D,AR04,H6AR04043,
N00026256,"Corbani, Candace (Candi)",R,CA23,H4CA23128,
N00026796,"Cornicelli, Robert M",R,NY02,H4NY02046,
N00024792,"Coronado, Alexandria A",R,CA47,H2CA46099,
N00026347,"Corsentino, Dan L",R,CO03,H4CO03118,
N00026218,"Cortellino, Caine",D,GA12,H4GA12036,
N00012766,"Cosgrove, John Thomas ",R,NC05,H0NC12033,
N00026341,"Costa, Jim",D,CA20,H4CA20082,
N00004956,"Costello, Jerry F",D,IL12,H8IL21021,
N00027078,"Cottingham, Sid",D,GAS2,S4GA11160,
N00026311,"Courtney, Dawn Loraine",R,WA03,H4WA03072,
N00009609,"Coutu, Mark Steven",D,FL01,H0FL00015,
N00026136,"Cowan, Frederic J",D,KYS2,S4KY00042,
N00025325,"Cox, Alan",L,IN09,H2IN09126,
N00007124,"Cox, Christopher",R,CA48,H8CA40057,
N00024772,"Coy, Andy",R,FL14,H2FL14087,
N00025023,"Craig, Kevin",L,MO07,H4MO07107,
N00027243,"Craig, Rufus",D,LA06,H4LA06047,
N00003042,"Cramer, Bud",D,AL05,H0AL05049,
N00004698,"Crane, Phil",R,IL08,H6IL12016,
N00006267,"Crapo, Mike",R,IDS2,S8ID00027,
N00026940,"Cravins, Donald Ray Sr",D,LA07,H4LA07052,
N00025543,"Crawford, David",D,NC05,H2NC05116,
N00025703,"Crawford, Joseph T",R,MD05,H2MD05452,
N00026286,"Crawford, Rick",D,GA11,H4GA11038,
N00027037,"Creech, Billy J",R,NC02,H4NC02085,
