updated 11/13/20,,,,,
N00032706,"Allen, Craig",R,OK01,H0OK01113,
N00028970,"Allen, Donald Kenneth",R,OH06,H0OH06163,
N00032277,"Allen, Jason",R,MI01,H0MI01104,
N00032189,"Allen, Larry",3,CA09,H0CA09091,
N00032240,"Allen, Rick",R,GA02,H0GA02241,
N00030918,"Allison, Timothy James",D,CA24,H0CA24116,
N00030721,"Alonso, Francisco",D,CA32,H0CA32176,
N00032329,"Alonso, Michael J",R,NJ10,H0NJ10158,
N00030831,"Alpert, Merrick",D,CTS2,S0CT00110,
N00032351,"Alsfelder, Debbi",R,OH02,H0OH02113,
N00032764,"Alston, Donna Jean",D,DC00,H0DC00173,
N00027664,"Altmire, Jason",D,PA04,H6PA04110,
N00031058,"Altschuler, Randy",R,NY01,H0NY01129,
N00031084,"Amador, Tony",R,CA11,H0CA11337,
N00031938,"Amash, Justin",R,MI03,H0MI03126,
N00032039,"Amedori, Carmen",R,MDS2,S0MD00283,
N00031177,"Amodei, Mark",R,NVS2,S0NV00237,
N00032683,"Amorose, Tony",R,MI15,H0MI15096,
N00028772,"Amsterdam, C Kaui Jochanan",R,HI01,H8HI01176,
N00030415,"Anderson, Bob",3,MN06,H8MN06088,
N00031554,"Anderson, Casey",R,UT02,H0UT02179,
N00030660,"Anderson, David J",R,IL05,H0IL05237,
N00030987,"Anderson, James D",R,KS04,H0KS04069,
N00032090,"Anderson, John",L,OH07,H0OH07104,
N00006325,"Anderson, Ross C (Rocky)",R,UT02,H6UT02192,
N00028206,"Andion, James L",R,CA33,H6CA39129,
N00031463,"Andre, Larry",R,CA39,H0CA39080,
N00032198,"Andresen, Pete",R,CA17,H0CA17144,
N00032494,"Andrew, D. H. (Andy)",I,TN02,H0TN02066,
N00000826,"Andrews, Robert E",D,NJ01,H0NJ01066,
N00027581,"Angle, Sharron",R,NVS2,S0NV00138,
N00027789,"Ankrum, Ted",D,TX10,H6TX10106,
N00031205,"Annarumma, John",3,FL03,H0FL03084,
N00004868,"Annunzio, Frank",D,IL05,H0IL05195,
N00031347,"Anthony, Richard",D,VA10,H0VA10103,
N00003507,"Applegate, Ralph A",R,OH15,H0OH15107,
N00028597,"Aranas, Paul",I,OR05,H6OR05127,
N00027890,"Arcuri, Mike",D,NY24,H6NY24128,
N00031707,"Argall, David G",R,PA17,H0PA17065,
N00032450,"Armendariz, Victor",R,GA04,H0GA04106,
N00029660,"Armitage, Faye",D,FL07,H8FL07047,
N00031822,"Armstrong, Lewis Jerome",3,FLS2,S0FL00445,
N00030805,"Arnett, Daniel",R,OK02,H0OK02145,
N00031949,"Arnold, David",D,MO03,H0MO03120,
N00014314,"Arnold, Gary Richard",R,CA17,H0CA17110,
N00030295,"Arnold, Keith",D,WA08,H8WA08080,
N00031833,"Arnold, Kenneth",D,CA46,H0CA46069,
N00031073,"Arrington, John",R,ILS2,S0IL00279,
N00031308,"Arrington, Randall Steven",R,CA53,H0CA53024,
N00032577,"Arrojo, Roly",3,FL25,H0FL25079,
N00001990,"Asbury, Barry Steve",R,MDS2,S8MD00203,
N00032992,"Asbury, Claud L",I,MDS2,S0MD00432,
N00027572,"Ascot, James",D,IL07,H6IL07263,
N00005697,"Ashby, Ken",L,TX05,H8TX05052,
N00032055,"Ashjian, Scott",3,NVS2,S0NV00393,
N00031631,"Ashooh, Richard E",R,NH01,H0NH01225,
N00032616,"Askeland, Sue",3,FLS2,S0FL00510,
N00031992,"Aslanian, John",R,NJ09,H0NJ09143,
N00031491,"Atanus, Susanne",R,IL09,H0IL09080,
N00032779,"Atkins, Raymond",D,MD02,H0MD02164,
N00030775,"Attwood, Tiffany",D,CA10,H0CA10131,
N00030674,"Aughney, Scott Eugene",I,MI07,H0MI07051,
N00029189,"Augustson, Alan",3,IL05,H8IL05065,
N00032773,"Austin, Ron",I,LA02,H0LA02200,
N00029412,"Austria, Steve",R,OH07,H8OH07065,
N00031021,"Autem, Joseph W Jr",R,TX17,H0TX17088,
N00007216,"Avalos, Christina",D,CA40,H6CA40275,
N00030980,"Ayotte, Kelly",R,NHS1,S0NH00235,
N00032692,"Babauta, Juan Nekai",R,MP00,H0MP00014,
N00031868,"Babich, Michael",R,CA04,H0CA04142,
N00007089,"Baca, Joe",D,CA43,H6CA42099,
N00027493,"Bachmann, Michele",R,MN06,H6MN06074,
N00008091,"Bachus, Spencer",R,AL06,H2AL06035,
N00030737,"Bacon, Stephen",3,FL07,H0FL07051,
N00031953,"Baddley, Ag",I,MS01,H0MS01092,
N00026359,"Bagwell, Tim",D,IL19,H4IL19073,
N00032659,"Bailey, Buck",L,CO07,H0CO07075,
N00033230,"Bailey, Charlie L",3,MOS1,S0MO00399,
N00029527,"Bailey, Collins",R,MD05,H8MD05087,
N00032080,"Bailey, George",R,MS02,H0MS02058,
N00031484,"Bailey, Harold",D,IL01,H0IL01152,
N00031536,"Bailey, Jack",R,TN04,H0TN04203,
N00031466,"Bailey, Stephen",R,CO02,H0CO02134,
N00032028,"Bain, Stuart",L,VA06,H0VA06028,
N00007936,"Baird, Brian",D,WA03,H6WA03135,
N00032324,"Baker, Bruce Edward",R,NJ07,H0NJ07238,
N00032194,"Baker, Forest",R,CA13,H0CA13101,
N00031159,"Baker, Gilbert",R,ARS2,S0AR00077,
N00032313,"Baker, James O",R,MO09,H0MO09143,
N00030345,"Baker, Martin",R,MO01,H0MO01140,
N00031709,"Baker, Scott",R,TX08,H0TX08095,
N00032409,"Baker, Scott",R,AZ03,H0AZ03412,
N00032761,"Baker, Will",3,WAS2,S0WA00399,
N00028987,"Balam, Joel",I,KS03,H8KS03056,
N00030174,"Baldauf, Don",R,FL13,H8FL13128,
N00004367,"Baldwin, Tammy",D,WI02,H8WI00018,
N00031890,"Balfour, Donald Kenneth II",R,GA07,H0GA07109,
N00030804,"Ball, Greg",R,NY19,H0NY19121,
N00030823,"Ball, Krystal",D,VA01,H0VA01151,
N00032573,"Banciella, Rolando A",D,FL18,H0FL18165,
N00029426,"Banks, Wendell",R,PAS1,S0PA00467,
N00031541,"Bannen, David John",R,TX09,H0TX09135,
N00031455,"Barber, Rick",R,AL02,H0AL02103,
N00030876,"Barela, Jon",R,NM01,H0NM01163,
N00031460,"Barich, Don",R,CA15,H0CA15189,
N00009067,"Barilla, Bruce",D,WV03,H0WV03136,
N00030598,"Barker, Tim",R,KS01,H0KS01107,
N00032504,"Barkman, Don",I,TN03,H0TN03429,
N00025495,"Barletta, Lou",R,PA11,H2PA11098,
N00032267,"Barnes, Perry",R,KY06,H0KY06120,
N00032120,"Barnes, William",D,ALS2,S0AL00164,
N00030870,"Barnett, James A",R,KS01,H0KS01131,
N00031677,"Barnett, Jeffery Robert",D,VA10,H0VA10137,
N00031233,"Barr, Andy",R,KY06,H0KY06104,
N00031302,"Barrett, Michael",R,TX13,H0TX13061,
N00031505,"Barron, Patrick",I,MA03,H0MA03038,
N00026080,"Barrow, John",D,GA12,H4GA12010,
N00032517,"Barry, Henry Clay",D,TN06,H0TN06307,
N00031796,"Bartlam, Frederick",L,TX13,H0TX13087,
N00002017,"Bartlett, Roscoe G",R,MD06,H2MD06054,
N00032089,"Barton, James",D,OH07,H0OH07096,
N00005656,"Barton, Joe",R,TX06,H4TX06117,
N00031275,"Barton, Steven",R,CO01,H0CO01102,
N00032468,"Bartosz, Gregory Adam",R,MD03,H0MD03154,
N00000423,"Bass, Charles",R,NH02,H0NH02017,
N00031877,"Bass, Karen",D,CA33,H0CA33117,
N00030649,"Bastien, Marleine M",D,FL17,H0FL17050,
N00032256,"Batcher, Scott G",R,IA03,H0IA03170,
N00030051,"Bateman, Alan R",R,NJ04,H8NJ12074,
N00031279,"Bates, Don Jr",R,INS2,S0IN00111,
N00003762,"Bayh, Evan",D,INS2,S8IN00049,
N00031154,"Bayne, Floyd C",I,VA07,H0VA07075,
N00031037,"Beadles, Robert",R,CA11,H0CA11329,
N00032489,"Beaman, Marc Alan",3,SC02,H0SC02046,
N00031438,"Bean, Bobbie",I,FLS2,S0FL00437,
N00024875,"Bean, Melissa",D,IL08,H2IL08088,
N00031520,"Beard, John",D,NV03,H0NV03074,
N00029451,"Bearse, Peter",R,NH01,H8NH01111,
N00031082,"Beauchamp, Bradley",R,AZ01,H0AZ01267,
N00032528,"Beaudry, Paul",R,VT01,H0VT00106,
N00030921,"Beaven, Heather Maurine",D,FL07,H0FL07077,
N00032936,"Beavers, Claude",L,MI10,H0MI10220,
N00009774,"Becerra, Xavier",D,CA31,H2CA30143,
N00008936,"Beck, Jerry G",3,MOS1,S0MO00241,
N00032702,"Becker, Francis X Jr",R,NY04,H0NY04099,
N00033000,"Becker, Jeff",3,WVS1,S0WV00207,
N00030661,"Bedell, Gregory A",R,IL05,H0IL05245,
N00030733,"Beeson, Martin C",R,CO03,H0CO03074,
N00031171,"Behney, Richard J",R,INS2,S0IN00103,
N00031285,"Beitler, Michael",L,NCS2,S0NC00160,
N00031844,"Bell, Stephanie",R,AL02,H0AL02111,
N00032146,"Beller, Ronald",R,MOS1,S0MO00282,
N00009834,"Bellis, Joe",3,KSS2,S0KS00133,
N00032743,"Beloin, Gerald",R,NHS1,S0NH00284,
N00032319,"Bendar, Barry D",D,NJ03,H0NJ03161,
N00009328,"Bendas, Michael A",R,IL03,H0IL03075,
N00031287,"Bender, Jim",R,NHS1,S0NH00243,
N00031934,"Benishek, Dan",R,MI01,H0MI01088,
N00030608,"Bennet, Michael",D,COS1,S0CO00211,
N00006347,"Bennett, Robert F",R,UTS2,S2UT00104,
N00031360,"Benning, David",R,CA30,H0CA30089,
N00012869,"Benoit, Michael",L,CA52,H0CA52018,
N00032017,"Benol, Mat",R,PA15,H0PA15119,
N00032787,"Bent, Sylvanus G",D,MD05,H0MD05134,
N00031373,"Benton, Clyde Daniel",R,GA09,H0GA09113,
N00007949,"Benton, Don",R,WAS2,S0WA00282,
N00030717,"Bera, Ami",D,CA03,H0CA03078,
N00028383,"Berg, Philip Zimt",L,CA08,H6CA08173,
N00031629,"Berg, Rick",R,ND01,H0ND00135,
N00032405,"Bergmann, Charlotte",R,TN09,H0TN09061,
N00032135,"Bergquist, Randy Lynn",3,IDS2,S0ID00123,
N00029647,"Bergren, Scott",R,AZ06,H8AZ06038,
N00009818,"Berkley, Shelley",D,NV01,H8NV01071,
N00008094,"Berman, Howard L",D,CA28,H2CA26026,
N00030367,"Berney, Elizabeth",R,NY05,H8NY05099,
N00030735,"Bernier, Justin",R,CT05,H0CT05119,
N00031922,"Bernitt, Bud",R,IN08,H0IN08171,
N00010946,"Berns, Jim",L,OH01,H2OH01020,
N00032054,"Bernstein, Gary",R,NVS2,S0NV00385,
N00031765,"Berntsen, Gary",R,NYS2,S0NY00576,
N00005455,"Berry, Marion",D,AR01,H6AR01072,
N00031425,"Berry, Matthew B",R,VA08,H0VA08131,
N00031581,"Berry, Tom",D,TX05,H0TX05091,
N00032567,"Berryhill, Dianne Jorden",3,FL02,H0FL02177,
N00031086,"Berryhill, Mike",R,CA18,H0CA18050,
N00030587,"Bertan, Paul Beers",R,NY25,H0NY25052,
N00031483,"Bertroche, Pat",R,IA03,H0IA03154,
N00031343,"Besco, Tim",R,TX16,H0TX16064,
N00031994,"Best, Russell",3,NV02,H0NV02167,
N00030679,"Bestani, Robert Martin",R,NH01,H0NH01209,
N00031559,"Beutler, Jaime Herrera",R,WA03,H0WA03187,
N00031222,"Beveridge, Dirk",R,IL08,H0IL08082,
N00031760,"Biamonte, Linda",R,NJ02,H0NJ02114,
N00031271,"Bias, Lee",R,WV03,H0WV03102,
N00031747,"Bielat, Sean",R,MA04,H0MA04127,
N00032234,"Bieling, Ross",R,FL08,H0FL08190,
N00004762,"Biggert, Judy",R,IL13,H8IL13069,
N00006981,"Bilbray, Brian P",R,CA50,H4CA49032,
N00027462,"Bilirakis, Gus",R,FL09,H6FL09070,
N00031511,"Bill, Lawrence David",I,MO08,H0MO08269,
N00032325,"Billack, Blase",R,NJ08,H0NJ08103,
N00032772,"Billiot, Paul Norman",R,LA02,H0LA02184,
N00006673,"Binkley, Mike",L,CA48,H0CA48149,
N00031351,"Binnie, William H",R,NHS1,S0NH00250,
N00025292,"Bishop, Rob",R,UT01,H2UT01094,
N00002674,"Bishop, Sanford",D,GA02,H2GA02031,
N00025413,"Bishop, Timothy H",D,NY01,H2NY01067,
N00031012,"Bisselle, Andy",D,NY23,H0NY23099,
N00031335,"Bitz, Mark Ward",R,NY25,H0NY25060,
N00031698,"Black, Charles Roland",R,AZ02,H0AZ02141,
N00032230,"Black, Dean A",R,FL03,H0FL03118,
N00031539,"Black, Diane",R,TN06,H0TN06257,
N00030082,"Black, Phil",R,SC02,H8SC02098,
N00003105,"Blackburn, Marsha",R,TN07,H2TN06030,
N00033013,"Blackman, Ryan",3,AZ05,H0AZ05144,
N00032806,"Blake, C Michael",I,RI01,H0RI01131,
N00031690,"Blakeman, Bruce",R,NYS1,S0NY00477,
N00003601,"Blanchard, Dale",D,OH14,H6OH14172,
N00032969,"Blandford, Keith",L,SC01,H0SC01352,
N00032602,"Blank, Roger",R,NY14,H0NY14213,
N00031146,"Blatt, Doug",D,TX22,H0TX22104,
N00031858,"Bledsoe, Cecile H",R,AR03,H0AR03063,
N00000420,"Blevens, Ken",L,NHS1,S2NH00157,
N00030950,"Blevins, Jeffrey J",L,OH16,H0OH16089,
N00012651,"Blount, Benny Dell",R,TX04,H0TX04094,
N00007727,"Blumenauer, Earl",D,OR03,H6OR03064,
N00031685,"Blumenthal, Richard",D,CTS2,S0CT00177,
N00032574,"Blumenthal, Stanley",3,FL20,H0FL20104,
N00005195,"Blunt, Roy",R,MOS1,S0MO00183,
N00026756,"Bly, Ray",R,MD07,H8MD07042,
N00028608,"Blyth, John",I,ILS2,S0IL00360,
N00032925,"Boal, Ellis",3,MI01,H0MI01187,
N00008470,"Boardman, Christopher C",D,MD02,H6MD02187,
N00029161,"Boccieri, John A",D,OH16,H8OH16058,
N00031987,"Bodie, Ralph M",R,NE01,H0NE01096,
N00003675,"Boehner, John",R,OH08,H0OH08029,
N00031978,"Boldon, David Michael",R,NC10,H0NC10185,
N00030671,"Boldra, Sue Ellen",R,KS01,H0KS01115,
N00031805,"Boler, Mark",L,TX26,H0TX26105,
N00031855,"Boling, David",D,AR02,H0AR02156,
N00030905,"Bond, Michael",D,IL10,H0IL10252,
N00025330,"Bonner, Jo",R,AL01,H2AL01077,
N00007068,"Bono Mack, Mary",R,CA45,H8CA44034,
N00032535,"Book, Ethan",R,CTS2,S0CT00201,
N00031015,"Book, Todd",D,OH02,H0OH02030,
N00032995,"Booth, Chris",I,NHS1,S0NH00292,
N00031646,"Booth, Miki",I,OK02,H0OK02178,
N00013873,"Boozman, John",R,ARS2,S0AR00150,
N00024866,"Bordallo, Madeleine Z",D,GU00,H2GU00033,
N00026481,"Boren, Dan",D,OK02,H4OK02089,
N00032693,"Borja, Jesus Camacho",D,MP00,H0MP01012,
N00032966,"Bortz, Ed",3,PA14,H0PA14112,
N00029605,"Boss, Jeff",D,NJ13,H0NJ33010,
N00004208,"Boswell, Leonard",D,IA03,H6IA03144,
N00030007,"Bottorff, John R",D,IN09,H8IN09065,
N00002171,"Boucher, Rick",D,VA09,H2VA09010,
N00031842,"Bouley, Jessie",L,TX23,H0TX23136,
N00026595,"Boustany, Charles Jr",R,LA07,H4LA07029,
N00031821,"Bovard, Brooke",D,DES2,S0DE00100,
N00030090,"Bowen, Morgan",D,UT01,H8UT01083,
N00031083,"Bowers, Russell Wesley",R,AZ01,H0AZ01275,
N00032653,"Bowman, Jassen",L,CO04,H0CO04155,
N00006692,"Boxer, Barbara",D,CAS1,S2CA00286,
N00002743,"Boyd, Allen",D,FL02,H6FL00046,
N00032114,"Boyd, Christopher Mychal",R,WA03,H0WA03211,
N00032553,"Boyd, Jim",I,TN06,H0TN06331,
N00031066,"Boyd, Justin",R,TX05,H0TX05083,
N00031264,"Boyd, Kenneth C",R,VA05,H0VA05087,
N00031440,"Boyd, Will",D,ILS2,S0IL00378,
N00030909,"Bozeman, Martha",D,AL07,H0AL00016,
N00032059,"Bradley, Charlena Renee",D,OHS2,S0OH00232,
N00032656,"Bradley, Kevin",D,CO05,H0CO05095,
N00032575,"Brady, David",R,FL22,H0FL22043,
N00005883,"Brady, Kevin",R,TX08,H6TX08100,
N00001619,"Brady, Robert A",D,PA01,H8PA01153,
N00027464,"Braley, Bruce",D,IA01,H6IA01098,
N00031601,"Brancato, Bob",R,CO02,H0CO02142,
N00031865,"Branch, Robert Allen",R,AZ03,H0AZ03388,
N00032025,"Brannon, Sam M",I,TX25,H0TX25115,
N00031018,"Brasovan, Michael W",R,TX12,H0TX12188,
N00032299,"Braun, Jason Michael",L,MO04,H0MO04193,
N00029278,"Breazeale, Will",R,NC07,H8NC07085,
N00027230,"Brewer, Jim",3,HIS1,S4HI00128,
N00032225,"Brickley, Ann",R,CT01,H0CT01076,
N00031245,"Bridges, Ed",R,NV03,H0NV03066,
N00025299,"Bridgewater, Tim",R,UTS2,S0UT00157,
N00029838,"Bright, Bobby",D,AL02,H8AL02130,
N00032372,"Brihan, James F B",R,OH13,H0OH13151,
N00031928,"Brinksneader, Darren",I,KY03,H0KY03218,
N00031510,"Britton, Candice",D,MO01,H0MO01124,
N00031570,"Britton, Len",R,VTS2,S0VT00114,
N00030669,"Brizzi, Carl J",R,IN05,H0IN05078,
N00032593,"Broad, John W",D,MI13,H0MI13406,
N00029524,"Broadus, Robert",R,MD04,H8MD04155,
N00032883,"Brock, Pat",L,HI02,H0HI02148,
N00032718,"Brocki, Rex A",3,WA04,H0WA04102,
N00031420,"Broden, Stephen Edward",R,TX30,H0TX30040,
N00031063,"Brodhead, Stephan",R,OR01,H0OR01103,
N00031014,"Brody, Stuart",D,NY23,H0NY23115,
N00029733,"Bromberg, Beau M",R,OH18,H8OH18112,
N00032832,"Brookman, Robert",I,MDS2,S0MD00408,
N00030910,"Brooks, Mo",R,AL05,H0AL05163,
N00031060,"Brooks, Paula",D,OH12,H0OH12120,
N00032053,"Brooks, Sherry",R,NVS2,S0NV00377,
N00028986,"Broun, Paul",R,GA10,H8GA10049,
N00031889,"Brown, Bobby",R,GA02,H0GA02233,
N00002713,"Brown, Corrine",D,FL03,H2FL03056,
N00031616,"Brown, Dale",I,MA05,H0MA05074,
N00030638,"Brown, Diggs",R,CO04,H0CO00013,
N00031783,"Brown, Gregory Anthony",D,SC06,H0SC06187,
N00012666,"Brown, Harley",R,ID01,H0ID01170,
N00002428,"Brown, Henry",R,SC01,H0SC01071,
N00032212,"Brown, K Bruce",R,CA35,H0CA35112,
N00032853,"Brown, Michael Karlton",I,LAS2,S0LA00253,
N00027175,"Brown, Prince",R,FL08,H0FL08141,
N00031506,"Brown, Rachel",D,MA04,H0MA04119,
N00031174,"Brown, Scott",R,MAS1,S0MA00109,
N00015255,"Brown, Theodis",I,MOS1,S2MO00122,
N00032680,"Brown, Vincent T",D,MI13,H0MI13422,
N00032060,"Brown, Warren P",I,OHS2,S0OH00240,
N00024777,"Brown-Waite, Ginny",R,FL05,H2FL05127,
N00032247,"Browne, Vinny",D,HI01,H0HI01181,
N00032233,"Browning, Don",R,FL06,H0FL06087,
N00032344,"Brumberg, David Ryan",R,NY14,H0NY14205,
N00031804,"Bruner, Cory",L,TX25,H0TX25107,
N00032844,"Bruner, Harry C. Jr",R,WVS1,S0WV00181,
N00030615,"Brunner, Jennifer L",D,OHS2,S0OH00141,
N00030738,"Brutus, Phillip J",D,FL17,H0FL17076,
N00007736,"Bruun, Scott",R,OR05,H0OR05054,
N00030237,"Bryan, Jim",D,FL01,H8FL01099,
N00030655,"Bryar, Paul J",D,IL05,H0IL05161,
N00000931,"Bryk, William",D,IDS2,S0ID00099,
N00031851,"Bryles, Steve",D,AR01,H0AR01141,
N00030879,"Bucchianeri, Ryan",D,PA12,H0PA12108,
N00030719,"Buchanan, Joan",D,CA10,H0CA10099,
N00031840,"Buchanan, Mary Beth",R,PA04,H0PA04253,
N00027626,"Buchanan, Vernon",R,FL13,H6FL13148,
N00030829,"Buck, Ken",R,COS1,S0CO00237,
N00031410,"Buckhannon, Ryan L",R,SC01,H0SC01220,
N00031567,"Buckmaster, James",D,KYS2,S0KY00206,
N00031227,"Bucshon, Larry",R,IN08,H0IN08114,
N00031042,"Budd, Joseph E",R,FL19,H0FL19072,
N00031480,"Budde, James R",R,IA01,H0IA01109,
N00031640,"Buerkle, Ann Marie",R,NY25,H0NY25078,
N00030824,"Bunch, Christopher N",R,CA10,H0CA10156,
N00003437,"Bunning, Jim",R,KYS2,S8KY00118,
N00031210,"Buntyn, Tony",R,FL11,H0FL11152,
N00025219,"Burgess, Michael",R,TX26,H2TX26093,
N00032190,"Burke, Buddy",R,CA10,H0CA10230,
N00031679,"Burke, Matthew",R,WA01,H0WA01090,
N00032536,"Burkett, Glenn A",D,FLS2,S0FL00478,
N00031824,"Burks, Eddie",R,NCS2,S0NC00210,
N00031627,"Burnett, David Wayne",R,NC04,H0NC04154,
N00030699,"Burns, Kevin A",D,FLS2,S0FL00346,
N00031574,"Burns, Robert J",3,IL04,H0IL04065,
N00030846,"Burns, Timothy R",R,PA12,H0PA12090,
N00032752,"Burr, Bob",D,WAS2,S0WA00373,
N00002221,"Burr, Richard",R,NCS2,S4NC00089,
N00031282,"Burr, Robert E Jr",R,MAS1,S0MA00133,
N00000010,"Burton, Dan",R,IN05,H2IN06023,
N00032419,"Burton, Katherine",R,ID02,H0ID02095,
N00032691,"Burton, Richard (George)",3,MN08,H0MN08149,
N00031409,"Burton, Robert",D,SC01,H0SC01212,
N00031795,"Burwell, John T Jr",L,TX13,H0TX13079,
N00026546,"Busby, Francine P",D,CA50,H4CA50055,
N00032572,"Bush, James III",D,FL17,H0FL17142,
N00032518,"Butler, Devore E",D,TN06,H0TN06315,
N00031316,"Butler, Kevin Michael",R,FL08,H0FL08133,
N00032201,"Butler, Mark",R,CA26,H0CA26095,
N00027035,"Butterfield, G K",D,NC01,H4NC01046,
N00003924,"Buyer, Steve",R,IN04,H2IN05025,
N00031622,"Byberg, Lee",R,MN07,H0MN07059,
N00031002,"Cadigan, William J",R,IL10,H0IL10286,
N00032003,"Cadle, Richard E",3,OH06,H0OH06197,
N00032749,"Cain, Stephen J",I,VTS2,S0VT00130,
N00028844,"Calero, Roger",3,NY15,H0NY15145,
N00030609,"Caligiuri, Sam",R,CT05,H0CT05176,
N00031017,"Callahan, John",D,PA15,H0PA15101,
N00007099,"Calvert, Ken",R,CA44,H2CA37023,
N00028328,"Calvey, Kevin",R,OK05,H6OK05228,
N00032478,"Camacho, Joseph James Norita",3,MP00,H0MP03018,
N00008086,"Camp, Dave",R,MI04,H0MI10071,
N00030640,"Campbell, Brian T",R,CO07,H0CO07018,
N00030751,"Campbell, Carroll A III",R,SC01,H0SC01188,
N00031067,"Campbell, Donna",R,TX25,H0TX25073,
N00030468,"Campbell, Douglas",3,MI09,H8MI09084,
N00031468,"Campbell, Douglas Allen Jr",3,DE01,H0DE00118,
N00032676,"Campbell, Jerry",D,MI04,H0MI04090,
N00027565,"Campbell, John",R,CA48,H6CA48039,
N00031611,"Campbell, Matthew",D,IA05,H0IA05092,
N00013089,"Campbell, Mike",R,IN04,H4IN04156,
N00030997,"Campbell, Sean",R,FL24,H0FL24056,
N00031499,"Campbell, Terry G",3,IL16,H0IL16176,
N00030707,"Campbell, Thomas J",R,WA09,H0WA09036,
N00007377,"Campbell, Tom",R,CAS1,S2CA00351,
N00032485,"Campini, Angelo",R,NY29,H0NY29070,
N00032239,"Cancio, Mariana Marili",R,FL25,H0FL25053,
N00026722,"Canseco, Quico",R,TX23,H4TX28046,
N00030574,"Canter, David",D,CO06,H0CO06069,
N00013131,"Cantor, Eric",R,VA07,H0VA07042,
N00032566,"Cantrell, Joe",3,FL01,H0FL01104,
N00032343,"Cantwell, Christopher Charles",R,NY01,H0NY01152,
N00030339,"Cao, Joseph",R,LA02,H8LA02112,
N00028660,"Capalbo, Kenneth A",I,RI01,H6RI01104,
N00009771,"Capito, Shelley Moore",R,WV02,H0WV02138,
N00030596,"Capparelli, Cary",D,IL05,H0IL05146,
N00007232,"Capps, Lois",D,CA23,H8CA22089,
N00000267,"Capuano, Michael E",D,MA08,H8MA08071,
N00030039,"Caramanna, John",D,NJ01,H8NJ01150,
N00032273,"Cardarelli, Marcelo Gabriel",R,MD02,H0MD02149,
N00024874,"Cardoza, Dennis",D,CA18,H2CA18056,
N00031532,"Carlineo, Gloria",R,PA08,H0PA08155,
N00031061,"Carlisle, Pat",R,OH18,H0OH18069,
N00031052,"Carlson, Marvin",R,MI07,H0MI07069,
N00032688,"Carlson, Steve",3,MN04,H0MN04163,
N00030992,"Carlson, Thomas A Jr",R,AZ08,H0AZ08049,
N00032112,"Carmack, John",R,WA02,H0WA02163,
N00027616,"Carnahan, Robin",D,MOS1,S6MO00297,
N00005181,"Carnahan, Russ",D,MO03,H0MO00019,
N00027703,"Carney, Chris",D,PA10,H6PA10109,
