updated 6/15/2021,,,,,,,,
,N00033165,"Agbede, Akinyemi",D,CA28,H0CA28133,,,
,N00044795,"Aguero, Anthony",R,TX16,H0TX16098,,,
,N00045227,"Aguilar, Erick",R,FL04,H0FL04140,,,
,N00033997,"Aguilar, Pete",D,CA31,H2CA31125,,,
,N00043656,"Aguilera, Justin",R,CA19,H8CA19051,,,
,N00045103,"Agun, Burak",R,ILS1,S0IL00535,,,
,N00045593,"Ahlers, Dan",D,SDS2,S0SD00070,,,
,N00045382,"Ahumada, Alfredo",D,CA35,H0CA35138,,,
,N00046766,"Akana, Joe",R,HI02,H0HI02213,,,
,N00047237,"Akindude, Kemi",I,NY11,H0NY11102,,,
,N00046228,"Al-Aqidi, Dalia",R,MN05,H0MN05251,,,
,N00046895,"Al-Khatahtbeh, Amani",D,NJ06,H0NJ06248,,,
,N00047420,"Alberg, Johny",R,WA06,H0WA06107,,,
,N00046443,"Albors, Juan Carlos",I,PR00,H0PR01026,,,
,N00041821,"Albro, Catherine",D,MI03,H8MI03079,,,
,N00008598,"Alciere, Tom",D,NHS2,S4NH00062,,,
,N00046839,"Alcoser, Rafael",D,TX35,H0TX35072,,,
,N00047245,"Alexander, Victoria",L,NY19,H0NY19212,,,
,N00042718,"Ali, Mark",D,SC05,H8SC05240,,,
,N00046830,"Allen, Gary",R,TX20,H0TX20173,,,
,N00045140,"Allen, Jay",R,ME01,H0ME01119,,,
,N00045929,"Allen, Michael",D,TX18,H0TX18326,,,
,N00033720,"Allen, Richard W",R,GA12,H2GA12121,,,
,N00045279,"Aller, Greg",D,OR03,H0OR03141,,,
,N00040989,"Allred, Colin",D,TX32,H8TX32098,,,
,N00046652,"Almonord, Valbrun",D,GA03,H0GA03074,,,
,N00046852,"Alsager, Nick",R,KYS1,S0KY00453,,,
,N00044452,"Alvarez, Simon Mark",D,CA41,H0CA41136,,,
,N00045951,"Amador, Tony",R,CA09,H0CA09125,,,
,N00031938,"Amash, Justin",L,PRES,P00016063,,,
,N00047141,"Amede, Aaron",I,ME01,H0ME01127,,,
,N00045005,"Amico, Sarah Riggs",D,GAS1,S0GA00401,,,
,N00046509,"Amling, Dane",D,AZ07,H0AZ07108,,,
,N00046176,"Ammi, Hichamd",D,FL08,H0FL08232,,,
,N00031177,"Amodei, Mark",R,NV02,H2NV02395,,,
,N00043673,"Amun, Akhenaten",D,GAS1,S0GA00351,,,
,N00047330,"Anagnos, Eugene",R,NJS2,S0NJ00282,,,
,N00046698,"Anantatmula, Manga",R,VA11,H0VA11127,,,
,N00046818,"Anders, Jacob",D,TN04,H0TN04286,,,
,N00046746,"Anderson, Chad D",D,CA28,H0CA28216,,,
,N00046552,"Anderson, Christopher",R,MD07,H0MD07346,,,
,N00046049,"Anderson, Danny Eugene",D,TX12,H0TX12253,,,
,N00046863,"Anderson, Jared Lyle",D,UT03,H0UT03219,,,
,N00032090,"Anderson, John",R,OH10,H0OH07104,,,
,N00045015,"Anderson, Justin",R,CT02,H0CT02207,,,
,N00044934,"Anderson, Kathleen",R,UT04,H0UT04019,,,
,N00034528,"Anderson, Paul",R,NE02,H2NE02090,,,
,N00047479,"Anderson, Rae Hart",3,MN07,H0MN07141,,,
,N00042640,"Anderson, Robert Jon",D,LA03,H8LA03060,,,
,N00045226,"Anderson, Willie",D,FL02,H0FL02193,,,
,N00045560,"Andrews, Aliscia",R,VA10,H0VA10186,,,
,N00044548,"Anglin, Chris",R,NC09,H0NC09237,,,
,N00043165,"Anthony, Charles",R,MD03,H8MD03165,,,
,N00047765,"Antonelli, Lou",L,TX04,H0TX04250,,,
,N00044715,"Apodaca, Rob",D,NM03,H0NM03144,,,
,N00044340,"Applefield, David",D,NJ04,H0NJ04128,,,
,N00045980,"Aquino, Darren Dione Mr.",R,FL19,H0FL19163,,,
,N00044758,"Arballo, Phil",D,CA22,H0CA22102,,,
,N00046681,"Archer, Patrick Shane",I,OR02,H0OR02218,,,
,N00043176,"Archerd, Chuck",R,NC11,H0NC11209,,,
,N00047131,"Ardito, Joseph",D,MD03,H0MD03238,,,
,N00047253,"Argo, John",D,OK04,H0OK04182,,,
,N00046629,"Arif, Mohammad",D,AZS1,S0AZ00384,,,
,N00046816,"Arlinghaus, Phil",R,TN01,H0TN01126,,,
,N00047601,"Armas, David Michael",I,MAS2,S2MA00196,,,
,N00045161,"Armendariz-Jackson, Irene",R,TX16,H0TX16106,,,
,N00044730,"Armitage, Chris",D,WA05,H0WA05125,,,
,N00042868,"Armstrong, Kelly",R,ND01,H8ND00096,,,
,N00046306,"Armstrong, Michael",R,TX26,H0TX26188,,,
,N00047525,"Armstrong, R Mark",R,WYS2,S0WY00244,,,
,N00046553,"Arnold, James",R,MD07,H0MD07353,,,
,N00030295,"Arnold, Keith",I,WA08,H8WA08080,,,
,N00041602,"Arredondo-Lynch, Alma",R,TX23,H8TX23113,,,
,N00038285,"Arrington, Jodey",R,TX19,H6TX19099,,,
,N00045293,"Arriola, Jaime",R,TX16,H0TX16114,,,
,N00006077,"Artalejo, Jorge",D,TX16,H2TX18041,,,
,N00045001,"Arvidson, Erich",D,MO04,H0MO04227,,,
,N00045770,"Asamoa-Caesar, Kojo",D,OK01,H0OK01147,,,
,N00005697,"Ashby, Ken",L,TX32,H8TX05052,,,
,N00044041,"Ashcraft, Lauren",D,NY12,H0NY12175,,,
,N00044262,"Ashford, Ann",D,NE02,H0NE02169,,,
,N00046860,"Askar, Casey",R,FL19,H0FL19221,,,
,N00045076,"Atencio, Rudy",D,WA03,H0WA03245,,,
,N00045774,"Atkinson, Jason",R,OR02,H0OR02135,,,
,N00047715,"Atkinson, Thom",L,CO02,H0CO02241,,,
,N00045506,"Auchincloss, Jake",D,MA04,H0MA04192,,,
,N00047747,"Auriemma, Chris",3,NJ09,H0NJ09218,,,
,N00044829,"Ausbrooks, Jimmy",D,KYS1,S0KY00313,,,
,N00046823,"Austin, Al",R,TX09,H0TX09218,,,
,N00044750,"Averhart, James",D,AL01,H0AL01097,,,
,N00043537,"Awgowhat, Leo",D,TN09,H8TN09122,,,
,N00041104,"Axne, Cindy",D,IA03,H8IA03124,,,
,N00041034,"Ayyadurai, Shiva",R,MAS2,S8MA00268,,,
,N00042731,"Ayyas, Shadi",D,VA05,H8VA10189,,,
,N00036877,"Azumah, Joel",I,NY09,H4NY09090,,,
,N00045432,"Baan, Andy",R,VA02,H0VA02167,,,
,N00044771,"Babbage, Lisa",R,GA07,H0GA07307,,,
,N00005736,"Babin, Brian",R,TX36,H6TX02079,,,
,N00045738,"Baca, Ethan",R,NC01,H0NC01101,,,
,N00043980,"Bacelar, Agatha",I,CA12,H0CA12111,,,
,N00037049,"Bacon, Donald John",R,NE02,H6NE02125,,,
,N00046145,"Bacon, Jason",R,AZ02,H0AZ02273,,,
,N00047083,"Bacon, Mary",D,WA10,H0WA10117,,,
,N00030737,"Bacon, Stephen",R,FL07,H0FL07051,,,
,N00044531,"Badger, John",I,LA05,H0LA01194,,,
,N00045994,"Baer, Ben",D,IL16,H0IL16192,,,
,N00044480,"Baer, Dan",D,COS2,S0CO00500,,,
,N00044751,"Bah, Iman-Utopia Layjou",I,AZ02,H0AZ02216,,,
,N00045419,"Bahari, Olis",I,TX10,H0TX10224,,,
,N00044259,"Baiko, Kevin",R,NC03,H0NC03255,,,
,N00047270,"Bailey, Corey",I,WA08,H0WA08137,,,
,N00041954,"Baird, Jim",R,IN04,H8IN04199,,,
,N00036336,"Bakari, Kamau",3,NV01,H0NV01268,,,
,N00046385,"Baker, Devin",D,FL02,H0FL02201,,,
,N00036744,"Baker, Ed",I,OR03,H0OR03133,,,
,N00045021,"Baker, Joseph Kane",D,IA02,H0IA02172,,,
,N00047403,"Baker, Richard",R,TN01,H0TN01191,,,
,N00046543,"Baker, T Dan",D,MD07,H0MD07254,,,
,N00042194,"Balderson, Troy",R,OH12,H8OH12180,,,
,N00044552,"Baldini, James",R,NJ05,H0NJ05166,,,
,N00044990,"Baldwin, Alissa",R,VAS2,S0VA00070,,,
,N00045714,"Bales, Andrew",R,IN05,H0IN05284,,,
,N00043988,"Balkin, Alex",D,CA50,H0CA50103,,,
,N00045197,"Ballard, Jack",D,MTS2,S0MT00116,,,
,N00046903,"Ballard, Michael",R,OK05,H0OK05296,,,
,N00041854,"Balter, Dana",D,NY24,H8NY24090,,,
,N00045704,"Bambenek, John Christian",R,IL15,H0IL15137,,,
,N00046595,"Bamezquita, Alberto",I,TX20,H0TX20165,,,
,N00037185,"Banks, Jim",R,IN03,H6IN03229,,,
,N00045397,"Bansal, Krishna",R,IL11,H0IL11128,,,
,N00045229,"Banyai, Cindy",D,FL19,H0FL19106,,,
,N00043218,"Barajas, Ricky",D,OR01,H0OR01152,,,
,N00046594,"Barber, Gene Allen",R,TX11,H0TX11313,,,
,N00044299,"Barbosa, Jennifer",I,CA28,H0CA28141,,,
,N00046475,"Barge, John",R,GA14,H0GA14089,,,
,N00047143,"Barham, Jerry",R,MO05,H0MO05216,,,
,N00033200,"Barkley, Mike",D,CA10,H2CA00096,,,
,N00044584,"Barnes, Sanjanetta",D,TX14,H0TX14176,,,
,N00042201,"Barnett, Charles Rand",D,OR03,H8OR03060,,,
,N00044446,"Barnett, Josh",R,AZ07,H0AZ07082,,,
,N00045137,"Barnett, Kali",D,KS01,H0KS01172,,,
,N00046277,"Barnette, Kathy",R,PA04,H0PA04279,,,
,N00040969,"Barone, Roger",R,TX03,H8TX03081,,,
,N00031233,"Barr, Andy",R,KY06,H0KY06104,,,
,N00046416,"Barr, Regina",R,MN02,H0MN02142,,,
,N00037019,"Barragan, Nanette",D,CA44,H6CA44103,,,
,N00045530,"Barresi, Janet",R,OK05,H0OK05254,,,
,N00045131,"Barresi, Peter",R,CT05,H0CT05218,,,
,N00046806,"Barrett, Charles W",R,OH09,H0OH09183,,,
,N00045489,"Barrett, Dana",D,GA11,H0GA11036,,,
,N00046566,"Barrett, James",R,NJ07,H0NJ07287,,,
,N00044439,"Barrett, Rob",R,MNS1,S0MN00294,,,
,N00046748,"Barris, Liz",D,CA33,H0CA33224,,,
,N00045589,"Barron, Brad",L,KYS1,S0KY00396,,,
,N00043488,"Bartee, Tobey",D,MSS1,S8MS00295,,,
,N00026122,"Bartell, Al",I,GAS2,S0GA00443,,,
,N00046184,"Barthelemy, Mykel",R,GA06,H0GA06218,,,
,N00045291,"Bartlett, Richard",R,TX11,H0TX11214,,,
,N00044786,"Basaran, Alp",D,NJ09,H0NJ09184,,,
,N00036660,"Basler, Doug",R,WA09,H4WA09061,,,
,N00044721,"Basora, Frangell",D,NY15,H0NY15236,,,
,N00031877,"Bass, Karen",D,CA37,H0CA33117,,,
,N00045541,"Batch, Brandon",R,TX11,H0TX11263,,,
,N00045410,"Bateman, Ben",R,NM03,H0NM03219,,,
,N00046666,"Batu, David",R,MI11,H0MI11137,,,
,N00046304,"Bauer, Mark",I,TX24,H0TX24266,,,
,N00038659,"Baugh, Scott",R,CA48,H6CA48245,,,
,N00046589,"Baxley, Nancy",I,TN03,H0TN03445,,,
,N00044001,"Beach, Brandon",R,GA06,H0GA06168,,,
,N00046700,"Beach, Carl",D,WY01,H0WY01028,,,
,N00044048,"Beadencup, Renee",R,PA04,H0PA04261,,,
,N00046605,"Beardsley, Michael",D,WI06,H0WI06210,,,
,N00033904,"Beatty, Joyce",D,OH03,H2OH03125,,,
,N00044540,"Beaumont, Paul",R,NC03,H0NC03339,,,
,N00044896,"Becchi, Rosemary",R,NJ11,H0NJ07279,,,
,N00043194,"Beck, Joel",R,NV02,H8NV02137,,,
,N00045016,"Becker, Matt",R,FL13,H0FL13141,,,
,N00047780,"Becker, Peter",I,VT01,H0VT00163,,,
,N00047819,"Beckett, Christopher",3,AZS1,S0AZ00442,,,
,N00046078,"Beckstrand, Daniel",D,UT04,H0UT04084,,,
,N00044873,"Beckwith, Micah",R,IN05,H0IN05201,,,
,N00045263,"Bedonie, Karen",R,NM03,H0NM03193,,,
,N00010309,"Beehler, Mike",R,KS03,H0KS03251,,,
,N00043542,"Beeler, Jeffrey",R,WA01,H8WA01077,,,
,N00045414,"Belcher, Dan",R,OK05,H0OK05239,,,
,N00041197,"Bell, Adrienne",D,TX14,H8TX14120,,,
,N00045598,"Bell, Chris",D,TXS1,S0TX00324,,,
,N00037241,"Bell, James Jerome",D,OH11,H8OH11281,,,
,N00045814,"Bell, Jarome",R,VA02,H0VA02175,,,
,N00045275,"Bell, Jenny",D,OH12,H0OH12161,,,
,N00007923,"Bell, Randy",D,WA10,H8WA09013,,,
,N00046131,"Bell-Moore, Katherine",D,NCS1,S0NC00376,,,
,N00045350,"Bellamy, Veronique",3,COS2,S0CO00583,,,
,N00032743,"Beloin, Gerald",R,NHS2,S0NH00284,,,
,N00044322,"Belsito, Jamie Zahlaway",D,MA06,H0MA06098,,,
,N00044042,"Belvin, Kenneth",D,NY16,H0NY16127,,,
,N00046376,"Ben David, Merav",D,WYS2,S0WY00152,,,
,N00045965,"Ben-Dov, Naora",R,CA30,H0CA30196,,,
,N00045614,"Ben-Moyal, Karen",I,TX14,H0TX14200,,,
,N00046257,"Benally, Dineh",D,NM03,H0NM03235,,,
,N00012192,"Benford, Dorothy",D,MS03,H8MS02044,,,
,N00046317,"Benjamin, Leon",R,VA04,H0VA04064,,,
,N00045509,"Bennett, Adrienne",R,ME02,H0ME02075,,,
,N00046254,"Bennett, Ashley",D,NJ02,H0NJ02163,,,
,N00046248,"Bennett, Lynda",R,NC11,H0NC11191,,,
,N00033625,"Bentivolio, Kerry",R,MI11,H2MI11133,,,
,N00043443,"Bentley, Joyce",R,NV01,H8NV01261,,,
,N00045739,"Benton, Steven Douglas",R,NC03,H0NC03404,,,
,N00045773,"Bentz, Cliff",R,OR02,H0OR02127,,,
,N00044689,"Benzel, Julianne",R,CA04,H0CA04183,,,
,N00030717,"Bera, Ami",D,CA07,H0CA03078,,,
,N00046404,"Bergeron, Dion Michael Mr.",R,IN01,H0IN01234,,,
,N00045029,"Berghoef, Bryan",D,MI02,H0MI02201,,,
,N00046029,"Bergin, Trish",R,NY02,H0NY02226,,,
,N00039533,"Bergman, John",R,MI01,H6MI01226,,,
,N00032405,"Bergmann, Charlotte",R,TN09,H8TN09114,,,
,N00045215,"Berina, CJ",D,CA30,H0CA30162,,,
,N00047435,"Berland, Lance",R,KSS1,S0KS00372,,,
,N00047436,"Berman, John",R,KSS1,S0KS00380,,,
,N00047517,"Berman, John",R,MNS1,S0MN00351,,,
,N00045524,"Bernstein, Cathy",R,NY10,H0NY10112,,,
,N00047135,"Bero, Maxwell",D,MD06,H0MD06264,,,
,N00047493,"Berry, Miriam",R,VT01,H0VT00130,,,
,N00026097,"Berryhill, James",R,TX11,H0TX11248,,,
,N00047424,"Besada, Jorge",L,WA09,H0WA09077,,,
,N00046208,"Best, Matthew",D,KY05,H0KY05155,,,
,N00047033,"Betts, Nicholas",D,VA06,H0VA06044,,,
,N00031559,"Beutler, Jaime Herrera",R,WA03,H0WA03187,,,
,N00044253,"Bew, Richard",D,NC03,H0NC03198,,,
,N00034297,"Bey, Nikolay",D,MN06,H0MN06143,,,
,N00036018,"Beyer, Don",D,VA08,H4VA08224,,,
,N00044579,"Bice, Stephanie",R,OK05,H0OK05205,,,
,N00001669,"Biden, Joe",D,PRES,P80000722,,,
,N00046139,"Bierschwale, Virgil",R,TXS1,S0TX00365,,,
,N00045431,"Biesinger, Chris",R,UT04,H0UT04068,,,
,N00041881,"Biggan, John",D,TX24,H8TX24111,,,
,N00039293,"Biggs, Andy",R,AZ05,H6AZ05083,,,
,N00047719,"Biles, Ken",L,CO07,H0CO07109,,,
,N00027462,"Bilirakis, Gus",R,FL12,H6FL09070,,,
,N00045198,"Billings, Dylan",D,OKS2,S0OK00339,,,
,N00040299,"Billiot, Beryl",I,LAS1,S6LA00441,,,
,N00027119,"Bilyeu, Sheila",D,OKS2,S4OK00208,,,
,N00047158,"Bingham, Rosalie",R,NV04,H0NV04163,,,
,N00045471,"Bish, Christine",R,CA06,H0CA06170,,,
,N00044335,"Bishop, Dan",R,NC09,H0NC09187,,,
,N00047164,"Bishop, Michael",R,SC02,H0SC02095,,,
,N00002674,"Bishop, Sanford",D,GA02,H2GA02031,,,
,N00046817,"Bivens, Noelle",D,TN04,H0TN04278,,,
,N00042452,"Bizon, Kimberly",D,MI10,H8MI10108,,,
,N00047559,"Bjelobrk, Matthew",R,NH02,H0NH02298,,,
,N00047837,"Black, David F.",3,ILS1,S0IL00634,,,
,N00047766,"Black, Melanie",L,TX06,H0TX06123,,,
,N00044030,"Blackwelder, David",R,NC09,H0NC09146,,,
,N00045262,"Blair, John",D,NM03,H0NM03185,,,
,N00044572,"Blake, Michael",D,NY15,H0NY15194,,,
,N00042288,"Blanco, Jaimy",R,TX29,H8TX29110,,,
,N00045232,"Blanco, Omar",R,FL26,H0FL26028,,,
,N00045797,"Bland, Scott",R,TX17,H0TX17161,,,
,N00042462,"Blankenbeker, Lynne",R,NH02,H8NH02283,,,
,N00042370,"Blankenship, Don",3,PRES,P00014209,,,
,N00041023,"Blanton, Derrick James",D,COS2,S0CO00427,,,
,N00046636,"Blask, Washington",D,MAS2,S0MA00224,,,
,N00026411,"Blass, Piotr",I,FL21,H8FL00026,,,
,N00040107,"Blatchford, Edgar",D,AKS1,S6AK00177,,,
,N00045472,"Blevins, Ryan",D,CA10,H0CA10289,,,
,N00041307,"Bliatout, Bobby",D,CA22,H8CA22154,,,
,N00029349,"Bloomberg, Michael",D,PRES,P00014530,,,
,N00044698,"Bluemling, Michael Jr",R,FL21,H0FL21045,,,
,N00007727,"Blumenauer, Earl",D,OR03,H6OR03064,,,
,N00045048,"Blundo, Leo",R,NV04,H0NV04064,,,
,N00005981,"Blunt, Jeffrey",L,TX20,H8TX21125,,,
,N00026756,"Bly, Ray",R,MD07,H8MD07042,,,
,N00044933,"Boatman, R J",R,TX36,H0TX36013,,,
,N00045975,"Bocchino, Brandon Reid",D,CO05,H0CO05137,,,
,N00026526,"Bodell, William",R,CA28,H4CA29109,,,
,N00045974,"Boebert, Lauren",R,CO03,H0CO03165,,,
,N00045551,"Boedeker, Darwin",R,TX23,H0TX23243,,,
,N00046660,"Boeving, Brian",3,IL12,H0IL12118,,,
,N00046186,"Boggus, Michael",R,GA09,H0GA09196,,,
,N00046439,"Bognet, Jim",R,PA08,H0PA08221,,,
,N00044058,"Bohlin, John",R,TX23,H0TX23151,,,
,N00041442,"Bohren, Jensen",D,MSS1,S8MS00220,,,
,N00044989,"Bolduc, Don",R,NHS2,S0NH00326,,,
,N00040678,"Bolena, Donald",R,GA06,H8GA06229,,,
,N00031805,"Boler, Mark",L,TX26,H0TX26105,,,
,N00043181,"Bolinger, Larry",R,NE03,H8NE03103,,,
,N00045878,"Bollier, Barbara",D,KSS1,S0KS00323,,,
,N00047103,"Bolling, Shane",R,CO01,H0CO02233,,,
,N00045521,"Bolz, Kate",D,NE01,H0NE01120,,,
,N00047007,"Bomer, Articia",R,MI13,H0MI13505,,,
,N00033474,"Bonamici, Suzanne",D,OR01,H2OR01133,,,
,N00047463,"Bond, Steven",R,HI02,H0HI02288,,,
,N00046967,"Bond, Tiffany",I,MES2,S0ME00160,,,
,N00045077,"Bonner, Justin",D,WI03,H0WI03100,,,
,N00046366,"Booker, Charles",D,KYS1,S0KY00420,,,
,N00035267,"Booker, Cory",D,NJS2,S4NJ00185,,,
,N00044466,"Boor, Matthew",D,WI06,H0WI06178,,,
,N00044323,"Booth, Doug",D,MI03,H0MI03241,,,
,N00047112,"Borchardt, Tim",R,IA02,H0IA02222,,,
,N00047472,"Boren, Benjamin",L,MI01,H0MI01245,,,
,N00045594,"Borglum, Scyller",R,SDS2,S0SD00088,,,
,N00046200,"Borom, Melissa",D,IN01,H0IN01200,,,
,N00044359,"Boroughs, Adair",D,SC02,H0SC02061,,,
,N00046828,"Boson, Donovan",D,TX18,H0TX18359,,,
,N00035420,"Bost, Mike",R,IL12,H4IL12060,,,
,N00041791,"Bourdeaux, Carolyn",D,GA07,H8GA07201,,,
,N00047328,"Bourgeois, John Paul",I,LAS1,S0LA00360,,,
,N00044266,"Boville, Bruce",D,TX21,H0TX21122,,,
,N00044790,"Bowman, Jamaal",D,NY16,H0NY16143,,,
,N00045737,"Boyanton, Carl",R,MS04,H0MS04161,,,
,N00040068,"Boyce, Richard",I,WA10,H6WA10015,,,
,N00025326,"Boyd, Graham",R,NC03,H0NC03305,,,
,N00046507,"Boyd, Mike",R,AZ02,H0AZ02299,,,
,N00046691,"Boyd, Vance",R,TX19,H0TX19084,,,
,N00026434,"Boyda, Nancy",D,KSS1,S0KS00224,,,
,N00046632,"Boyington, Marcos",D,COS2,S0CO00658,,,
,N00044568,"Boylan, Lindsey",D,NY10,H0NY10070,,,
,N00035307,"Boyle, Brendan",D,PA02,H4PA13199,,,
,N00045690,"Boyle, Kevin",R,FL22,H0FL22134,,,
,N00046387,"Braddy, Ed",R,FL03,H0FL03225,,,
,N00043073,"Bradley, James",R,CA33,H0CA28166,,,
,N00046732,"Bradley, Melissa",3,CA02,H0CA02187,,,
,N00047441,"Bradshaw, Marquita",D,TNS2,S0TN00342,,,
,N00047220,"Brady, Helen",R,MA09,H0MA09076,,,
,N00005883,"Brady, Kevin",R,TX08,H6TX08100,,,
,N00041037,"Brakey, Eric",R,ME02,H0ME02067,,,
,N00045723,"Branch, Talmadge",D,MD07,H0MD07130,,,
,N00043369,"Brannon, Mary",D,OK04,H8OK04094,,,
,N00044016,"Branscum, Sam",D,MI07,H0MI07127,,,
,N00041658,"Braun, Steve",R,IN05,H0IN05235,,,
,N00046073,"Bravo, Jeremy",I,TX31,H0TX31162,,,
,N00044932,"Bravo, Jeremy John",D,TX31,H0TX31113,,,
,N00044437,"Bray, Diana",D,COS2,S0CO00492,,,
,N00044028,"Bray, Shannon",L,NCS1,S0NC00335,,,
,N00047706,"Brennan, Brett",3,AZ04,H0AZ04550,,,
,N00044339,"Brewster, Bill",R,NC12,H0NC12124,,,
,N00045786,"Breyman, Cynthia",R,TX11,H0TX11289,,,
,N00031245,"Bridges, Ed",3,NV03,H0NV03066,,,
,N00044049,"Brier, Tom",D,PA10,H0PA10102,,,
,N00047494,"Brimmer, Chris",3,VT01,H0VT00148,,,
,N00041385,"Brindisi, Anthony",D,NY22,H8NY22151,,,
,N00046580,"Briones, Heidi",D,OR01,H0OR01186,,,
,N00042788,"Briscoe, John",R,CA47,H8CA47078,,,
,N00043217,"Britt, Elysabeth",D,OKS2,S0OK00321,,,
,N00041919,"Brittain, Craig",R,AZS1,S8AZ00189,,,
,N00046524,"Britvec, Kel",I,FL15,H0FL15096,,,
,N00046538,"Brizzi, Carl",R,IN05,H0IN05334,,,
,N00045495,"Broad, Adam",D,IL10,H0IL10377,,,
,N00045039,"Brock, Martha",D,NC04,H0NC04196,,,
,N00045073,"Broderick, Jonia",3,UT04,H0UT04027,,,
,N00031063,"Brodhead, Stephan",R,WA06,H2WA10022,,,
,N00044984,"Broihier, Michael",D,KYS1,S0KY00321,,,
,N00033911,"Bromell-Tinubu, Gloria",D,SCS2,S0SC00305,,,
,N00046245,"Brooks, Clayton",D,NC09,H0NC09278,,,
,N00034126,"Brooks, Janis",D,PA18,H2PA14092,,,
,N00034002,"Brooks, John",D,CA53,H0CA53172,,,
,N00030910,"Brooks, Mo",R,AL05,H0AL05163,,,
,N00046642,"Brooks, Natisha",R,TNS2,S0TN00235,,,
,N00028986,"Broun, Paul",R,GA09,H6GA09243,,,
,N00046544,"Brown, Alicia D",D,MD07,H0MD07262,,,
,N00036999,"Brown, Anthony",D,MD04,H6MD04209,,,
,N00044899,"Brown, Audra",R,NM03,H0NM03169,,,
,N00046554,"Brown, Brian",R,MD07,H0MD07361,,,
,N00045027,"Brown, Carole",D,MD03,H0MD03212,,,
,N00046689,"Brown, Chance",D,TN02,H0TN02090,,,
,N00041368,"Brown, David Wilson",D,NC05,H8NC10097,,,
,N00044511,"Brown, Jeremy",R,FL14,H0FL14099,,,
,N00044454,"Brown, Kenneth",R,GA06,H0GA06176,,,
,N00047222,"Brown, Lance Chadwick",I,MI06,H0MI06194,,,
,N00044337,"Brown, Leigh",R,NC09,H0NC09203,,,
,N00046483,"Brown, Moe",D,SC05,H0SC05056,,,
,N00047077,"Brown, Ronald",I,TN07,H0TN07271,,,
,N00034590,"Brown, Steve",L,NV03,H4NV04058,,,
,N00047490,"Brown, Ted",L,TX17,H0TX17252,,,
,N00045629,"Brown, Thomas Jr",R,AL02,H0AL02160,,,
,N00045277,"Brown, Wyndi",D,OK04,H0OK04158,,,
,N00042211,"Browning, Dean",R,PA07,H8PA15260,,,
,N00034254,"Brownley, Julia",D,CA26,H2CA00120,,,
,N00045883,"Broyles, Abby",D,OKS2,S0OK00370,,,
,N00035139,"Brubaker, Richard",L,WY01,H2WY00125,,,
,N00047155,"Brucato, George",D,NV04,H0NV03223,,,
,N00047392,"Bruckner, Katherine",D,MO01,H0MO01199,,,
,N00046374,"Brumley, James",I,TXS1,S0TX00407,,,
